,Empty_droplet_sum,Cell_sum,Soup_probability
TADA2B,549.0,609.0,0.4740932642487047
GRPEL1,1339.0,1556.0,0.4625215889464594
LINC02447,15.0,8.0,0.6521739130434783
PSAPL1,2.0,0.0,1.0
AFAP1-AS1,10.0,79.0,0.11235955056179775
AFAP1,5975.0,8380.0,0.4162312783002438
AC097381.1,2.0,6.0,0.25
ABLIM2,20.0,16.0,0.5555555555555556
SH3TC1,560.0,579.0,0.4916593503072871
HTRA3,7.0,3.0,0.7
AC104825.1,439.0,476.0,0.47978142076502733
ACOX3,487.0,678.0,0.41802575107296136
TRMT44,239.0,301.0,0.4425925925925926
AC105345.1,31.0,42.0,0.4246575342465753
GPR78,439.0,721.0,0.378448275862069
CPZ,17.0,103.0,0.14166666666666666
SLC2A9,302.0,354.0,0.4603658536585366
DRD5,10.0,7.0,0.5882352941176471
WDR1,4869.0,4551.0,0.5168789808917198
ZNF518B,804.0,998.0,0.44617092119866814
CLNK,13.0,19.0,0.40625
HS3ST1,8.0,13.0,0.38095238095238093
LINC02270,1.0,0.0,1.0
AC007370.2,5.0,4.0,0.5555555555555556
RAB28,428.0,614.0,0.4107485604606526
NKX3-2,2.0,0.0,1.0
BOD1L1,3819.0,5843.0,0.39525978058373007
AC007126.1,1.0,0.0,1.0
LINC00504,7.0,33.0,0.175
CPEB2-DT,0.0,7.0,0.0
CPEB2,670.0,723.0,0.4809763101220388
AC098829.1,12.0,4.0,0.75
C1QTNF7,4.0,42.0,0.08695652173913043
AC099550.1,0.0,6.0,0.0
CC2D2A,212.0,279.0,0.4317718940936864
AC116651.1,6.0,8.0,0.42857142857142855
FBXL5,2418.0,2789.0,0.4643748799692721
FAM200B,979.0,1527.0,0.3906624102154828
BST1,607.0,1167.0,0.34216459977452085
CD38,17.0,20.0,0.4594594594594595
FGFBP1,24.0,17.0,0.5853658536585366
FGFBP2,7.0,7.0,0.5
TAPT1,235.0,284.0,0.4527938342967245
TAPT1-AS1,10.0,14.0,0.4166666666666667
AC097515.1,3.0,4.0,0.42857142857142855
LDB2,2.0,5.0,0.2857142857142857
QDPR,145.0,301.0,0.3251121076233184
LAP3,908.0,1072.0,0.4585858585858586
AC006160.1,8.0,8.0,0.5
MED28,1574.0,2332.0,0.40296979006656425
FAM184B,19.0,38.0,0.3333333333333333
DCAF16,436.0,591.0,0.42453748782862705
NCAPG,55.0,74.0,0.4263565891472868
LCORL,392.0,720.0,0.35251798561151076
LINC02438,9.0,11.0,0.45
AC024230.1,42.0,42.0,0.5
SLIT2,10.0,19.0,0.3448275862068966
PACRGL,174.0,259.0,0.4018475750577367
KCNIP4-IT1,1.0,0.0,1.0
ADGRA3,532.0,944.0,0.3604336043360434
AC097512.1,2.0,0.0,1.0
AC114912.1,1.0,0.0,1.0
PPARGC1A,2.0,0.0,1.0
DHX15,2375.0,2693.0,0.4686266771902131
LINC02473,9.0,38.0,0.19148936170212766
SOD3,728.0,1279.0,0.36273044344793226
CCDC149,164.0,267.0,0.3805104408352668
LGI2,11.0,15.0,0.4230769230769231
SEPSECS,195.0,247.0,0.4411764705882353
SEPSECS-AS1,28.0,104.0,0.21212121212121213
PI4K2B,442.0,439.0,0.5017026106696936
ZCCHC4,193.0,241.0,0.4447004608294931
ANAPC4,326.0,480.0,0.4044665012406948
AC092436.2,1.0,0.0,1.0
SLC34A2,3.0,0.0,1.0
SEL1L3,156.0,204.0,0.43333333333333335
AC092436.4,2.0,0.0,1.0
SMIM20,1064.0,1469.0,0.42005527043031976
LINC02357,6.0,8.0,0.42857142857142855
RBPJ,2842.0,3816.0,0.42685491138480025
CCKAR,1.0,0.0,1.0
TBC1D19,115.0,246.0,0.3185595567867036
STIM2,185.0,316.0,0.36926147704590817
AC106047.1,14.0,24.0,0.3684210526315789
AC024132.2,1.0,4.0,0.2
LINC02261,2.0,0.0,1.0
AC024132.3,2.0,0.0,1.0
LINC02364,1.0,0.0,1.0
PCDH7,3.0,0.0,1.0
LINC02506,18.0,23.0,0.43902439024390244
LINC02353,1.0,0.0,1.0
AC016687.3,25.0,48.0,0.3424657534246575
LINC02484,61.0,134.0,0.3128205128205128
ARAP2,435.0,433.0,0.5011520737327189
AL136537.1,1.0,0.0,1.0
NWD2,11.0,3.0,0.7857142857142857
C4orf19,1287.0,1528.0,0.4571936056838366
AC027607.1,4.0,9.0,0.3076923076923077
RELL1,701.0,1106.0,0.3879358052019923
PGM2,2465.0,2341.0,0.5129005409904286
TBC1D1,4029.0,3417.0,0.541095890410959
KLF3,1270.0,2062.0,0.38115246098439376
TLR10,3.0,0.0,1.0
TLR1,1.0,0.0,1.0
TLR6,19.0,24.0,0.4418604651162791
FAM114A1,2582.0,2665.0,0.4920907185058128
TMEM156,11.0,11.0,0.5
KLHL5,2320.0,1546.0,0.6001034661148474
AC079921.1,1.0,0.0,1.0
AC079921.2,3.0,0.0,1.0
WDR19,159.0,301.0,0.3456521739130435
RFC1,2527.0,3824.0,0.39789009604786646
KLB,76.0,78.0,0.4935064935064935
RPL9,63190.0,80987.0,0.43828072438738497
LIAS,284.0,463.0,0.38018741633199465
UGDH,2039.0,2975.0,0.4066613482249701
UGDH-AS1,12.0,56.0,0.17647058823529413
SMIM14,2471.0,3519.0,0.41252086811352257
AC108471.2,25.0,48.0,0.3424657534246575
UBE2K,7606.0,9210.0,0.4523073263558516
PDS5A,1801.0,2636.0,0.40590489069190894
N4BP2,707.0,1306.0,0.351217088922007
RHOH,9.0,7.0,0.5625
LINC02265,3.0,20.0,0.13043478260869565
RBM47,3531.0,5541.0,0.38921957671957674
AC098869.2,1.0,0.0,1.0
NSUN7,167.0,235.0,0.4154228855721393
APBB2,1450.0,1295.0,0.5282331511839709
UCHL1,32.0,28.0,0.5333333333333333
LIMCH1,5488.0,6614.0,0.45347876384068747
AC105389.2,1.0,0.0,1.0
PHOX2B,2.0,0.0,1.0
LINC00682,1.0,0.0,1.0
TMEM33,1891.0,2049.0,0.4799492385786802
DCAF4L1,5.0,20.0,0.2
SLC30A9,1092.0,1293.0,0.4578616352201258
AC024022.1,1.0,0.0,1.0
ATP8A1,4.0,12.0,0.25
LINC02475,4.0,0.0,1.0
GUF1,646.0,800.0,0.4467496542185339
GNPDA2,140.0,207.0,0.4034582132564842
AC096586.1,5.0,12.0,0.29411764705882354
COX7B2,713.0,364.0,0.6620241411327762
GABRA4,1.0,8.0,0.1111111111111111
GABRB1,4.0,9.0,0.3076923076923077
COMMD8,1670.0,1754.0,0.4877336448598131
ATP10D,1941.0,2823.0,0.4074307304785894
AC107398.2,1.0,0.0,1.0
CORIN,4.0,25.0,0.13793103448275862
AC107068.2,4.0,0.0,1.0
AC107068.1,146.0,237.0,0.381201044386423
NFXL1,1002.0,1708.0,0.36974169741697416
NIPAL1,1461.0,2285.0,0.39001601708489053
CNGA1,103.0,104.0,0.4975845410628019
TXK,88.0,61.0,0.5906040268456376
TEC,46.0,77.0,0.37398373983739835
SLAIN2,2340.0,2426.0,0.49097775912715064
SLC10A4,1.0,0.0,1.0
FRYL,1798.0,3513.0,0.3385426473357183
OCIAD1,3787.0,4875.0,0.43719695220503346
OCIAD2,1620.0,2035.0,0.4432284541723666
CWH43,1.0,0.0,1.0
DCUN1D4,493.0,610.0,0.4469628286491387
AC027271.1,2.0,5.0,0.2857142857142857
LRRC66,2.0,0.0,1.0
SGCB,592.0,742.0,0.44377811094452774
SPATA18,77.0,114.0,0.4031413612565445
USP46,1462.0,1480.0,0.4969408565601632
USP46-AS1,71.0,56.0,0.5590551181102362
ERVMER34-1,1497.0,2097.0,0.41652754590984975
LINC01618,1.0,3.0,0.25
RASL11B,2422.0,1701.0,0.5874363327674024
SCFD2,247.0,252.0,0.49498997995991983
AC023154.1,2.0,9.0,0.18181818181818182
FIP1L1,1440.0,1685.0,0.4608
LNX1,626.0,631.0,0.49801113762927607
LNX1-AS1,7.0,30.0,0.1891891891891892
AC110792.3,3.0,12.0,0.2
CHIC2,1485.0,2448.0,0.37757437070938216
AC110792.2,1.0,8.0,0.1111111111111111
PDGFRA,44.0,25.0,0.6376811594202898
AC111194.1,1.0,0.0,1.0
SRD5A3,516.0,757.0,0.4053417124901807
AC069200.1,6.0,5.0,0.5454545454545454
TMEM165,3320.0,5131.0,0.3928529168145782
CLOCK,821.0,970.0,0.4584031267448353
AC024243.1,6.0,0.0,1.0
PDCL2,1.0,0.0,1.0
NMU,2.0,0.0,1.0
EXOC1L,1.0,0.0,1.0
EXOC1,2346.0,3209.0,0.42232223222322235
CEP135,422.0,854.0,0.33072100313479624
KIAA1211,18.0,16.0,0.5294117647058824
AASDH,530.0,919.0,0.3657694962042788
AC068620.1,5.0,12.0,0.29411764705882354
PPAT,665.0,811.0,0.4505420054200542
AC068620.2,0.0,5.0,0.0
PAICS,1741.0,1940.0,0.47296930182015756
SRP72,5392.0,5502.0,0.4949513493666238
ARL9,11.0,26.0,0.2972972972972973
HOPX,8098.0,6519.0,0.5540124512553876
SPINK2,2.0,7.0,0.2222222222222222
REST,2458.0,3014.0,0.44919590643274854
AC069307.1,7.0,4.0,0.6363636363636364
NOA1,410.0,469.0,0.4664391353811149
POLR2B,1208.0,1563.0,0.435943702634428
IGFBP7,17.0,56.0,0.2328767123287671
AC093725.1,1.0,0.0,1.0
AC017091.1,1.0,0.0,1.0
AC093857.1,4.0,0.0,1.0
LINC02271,5.0,0.0,1.0
ADGRL3,115.0,221.0,0.34226190476190477
AC020741.1,10.0,19.0,0.3448275862068966
TECRL,1.0,0.0,1.0
LINC02232,1.0,0.0,1.0
EPHA5,1.0,0.0,1.0
AC116049.2,1.0,7.0,0.125
AC104806.2,1.0,6.0,0.14285714285714285
CENPC,625.0,1067.0,0.3693853427895981
STAP1,0.0,3.0,0.0
UBA6,1379.0,1924.0,0.4174992431123221
UBA6-AS1,148.0,211.0,0.41225626740947074
GNRHR,1.0,0.0,1.0
TMPRSS11A,1.0,0.0,1.0
TMPRSS11F,1.0,0.0,1.0
TMPRSS11B,1.0,0.0,1.0
YTHDC1,3826.0,6389.0,0.37454723445912874
TMPRSS11E,15.0,6.0,0.7142857142857143
AC021146.12,2.0,0.0,1.0
UGT2B11,4.0,0.0,1.0
UGT2B4,1.0,0.0,1.0
UGT2A1,1.0,0.0,1.0
SULT1B1,8.0,14.0,0.36363636363636365
SULT1E1,2.0,0.0,1.0
CSN2,0.0,3.0,0.0
HTN1,0.0,4.0,0.0
FDCSP,1.0,0.0,1.0
UTP3,640.0,684.0,0.48338368580060426
AC009570.1,0.0,4.0,0.0
RUFY3,321.0,793.0,0.2881508078994614
GRSF1,2113.0,2426.0,0.4655210398766248
MOB1B,693.0,742.0,0.48292682926829267
DCK,257.0,337.0,0.43265993265993263
SLC4A4,17.0,14.0,0.5483870967741935
NPFFR2,243.0,298.0,0.4491682070240296
ADAMTS3,78.0,50.0,0.609375
COX18,254.0,329.0,0.43567753001715265
ANKRD17,1793.0,2728.0,0.39659367396593675
AC053527.1,2.0,7.0,0.2222222222222222
AFP,12.0,11.0,0.5217391304347826
AFM,0.0,11.0,0.0
RASSF6,899.0,1192.0,0.4299378287900526
CXCL8,3763.0,1555.0,0.7075968409176382
CXCL6,4.0,10.0,0.2857142857142857
CXCL1,8789.0,3256.0,0.7296803652968037
PF4,33.0,28.0,0.5409836065573771
PPBP,28.0,13.0,0.6829268292682927
CXCL5,210.0,107.0,0.6624605678233438
CXCL3,100.0,237.0,0.29673590504451036
CXCL2,258.0,603.0,0.29965156794425085
MTHFD2L,167.0,303.0,0.3553191489361702
AC093677.2,5.0,8.0,0.38461538461538464
EPGN,7.0,4.0,0.6363636363636364
EREG,8.0,5.0,0.6153846153846154
AC021180.1,1.0,0.0,1.0
AREG,26.0,29.0,0.4727272727272727
AC239584.1,21.0,33.0,0.3888888888888889
BTC,58.0,51.0,0.5321100917431193
PARM1,17.0,10.0,0.6296296296296297
AC110760.2,1.0,0.0,1.0
LINC02562,43.0,123.0,0.25903614457831325
AC025244.1,1.0,0.0,1.0
AC096759.2,1.0,0.0,1.0
RCHY1,672.0,933.0,0.41869158878504675
THAP6,437.0,670.0,0.3947606142728094
ODAPH,291.0,202.0,0.59026369168357
CDKL2,31.0,39.0,0.44285714285714284
G3BP2,4017.0,3505.0,0.5340335017282638
USO1,2589.0,2857.0,0.4753947851634227
AC110615.1,7.0,12.0,0.3684210526315789
PPEF2,2.0,0.0,1.0
NAAA,418.0,830.0,0.3349358974358974
SDAD1,945.0,1138.0,0.45367258761401824
ART3,4.0,3.0,0.5714285714285714
CXCL10,6.0,0.0,1.0
CXCL11,2.0,0.0,1.0
NUP54,758.0,945.0,0.44509688784497947
SCARB2,3998.0,5081.0,0.44035686749642033
FAM47E,87.0,116.0,0.42857142857142855
STBD1,59.0,150.0,0.2822966507177033
CCDC158,6.0,6.0,0.5
SHROOM3,52.0,84.0,0.38235294117647056
AC107072.2,2.0,0.0,1.0
SOWAHB,2.0,6.0,0.25
SEPT11,8849.0,8904.0,0.49845096603390976
CCNI,7137.0,11979.0,0.3733521657250471
CCNG2,2525.0,3517.0,0.41790797749089703
CXCL13,1.0,0.0,1.0
CNOT6L,1076.0,1012.0,0.5153256704980843
MRPL1,1456.0,1483.0,0.49540660088465466
FRAS1,3.0,3.0,0.5
ANXA3,1913.0,3798.0,0.33496760637366485
LINC01094,54.0,97.0,0.3576158940397351
AC098818.2,4.0,8.0,0.3333333333333333
BMP2K,1582.0,1973.0,0.4450070323488045
PAQR3,1021.0,968.0,0.5133232780291603
LINC01088,1.0,7.0,0.125
NAA11,481.0,495.0,0.492827868852459
LINC02469,1.0,0.0,1.0
ANTXR2,1915.0,2443.0,0.4394217530977513
PRDM8,7.0,6.0,0.5384615384615384
BMP3,1.0,0.0,1.0
PRKG2,4.0,13.0,0.23529411764705882
RASGEF1B,66.0,172.0,0.2773109243697479
AC124016.2,10.0,24.0,0.29411764705882354
HNRNPD,5890.0,6502.0,0.4753066494512589
AC124016.1,99.0,112.0,0.46919431279620855
HNRNPDL,7699.0,9888.0,0.43776653209757205
ENOPH1,951.0,952.0,0.4997372569626905
TMEM150C,23.0,46.0,0.3333333333333333
SCD5,31.0,50.0,0.38271604938271603
SEC31A,7700.0,8826.0,0.46593247004719834
THAP9-AS1,604.0,844.0,0.4171270718232044
THAP9,108.0,146.0,0.4251968503937008
LIN54,197.0,251.0,0.43973214285714285
COPS4,865.0,1055.0,0.4505208333333333
PLAC8,31126.0,35878.0,0.46453943048176227
AC114781.2,1.0,0.0,1.0
COQ2,271.0,380.0,0.4162826420890937
HPSE,799.0,828.0,0.4910878918254456
HELQ,207.0,266.0,0.4376321353065539
MRPS18C,3145.0,3424.0,0.47876389100319683
ABRAXAS1,174.0,235.0,0.4254278728606357
GPAT3,164.0,208.0,0.44086021505376344
NKX6-1,8.0,10.0,0.4444444444444444
CDS1,923.0,1181.0,0.43868821292775667
WDFY3,729.0,1136.0,0.3908847184986595
WDFY3-AS1,4.0,21.0,0.16
ARHGAP24,264.0,446.0,0.37183098591549296
MAPK10,54.0,108.0,0.3333333333333333
PTPN13,61.0,244.0,0.2
SLC10A6,8.0,0.0,1.0
C4orf36,6.0,0.0,1.0
AC093827.5,46.0,38.0,0.5476190476190477
AC093827.4,1419.0,1064.0,0.5714861055175191
AFF1,11972.0,8059.0,0.5976736059108382
KLHL8,345.0,583.0,0.37176724137931033
HSD17B13,3.0,5.0,0.375
HSD17B11,310.0,525.0,0.3712574850299401
NUDT9,986.0,1109.0,0.47064439140811454
AC112250.2,1.0,0.0,1.0
SPARCL1,3.0,10.0,0.23076923076923078
AC093895.1,26.0,28.0,0.48148148148148145
DSPP,1.0,6.0,0.14285714285714285
DMP1,0.0,3.0,0.0
IBSP,7.0,16.0,0.30434782608695654
MEPE,7.0,12.0,0.3684210526315789
SPP1,1.0,0.0,1.0
PKD2,394.0,719.0,0.35399820305480684
ABCG2,18268.0,15234.0,0.5452808787535073
PPM1K,881.0,1217.0,0.41992373689227835
AC107067.1,1.0,0.0,1.0
HERC6,295.0,315.0,0.48360655737704916
HERC5,1719.0,3331.0,0.3403960396039604
PYURF,2169.0,3158.0,0.40717101558100244
HERC3,1513.0,2987.0,0.3362222222222222
NAP1L5,114.0,108.0,0.5135135135135135
FAM13A-AS1,84.0,423.0,0.16568047337278108
FAM13A,2009.0,3920.0,0.33884297520661155
TIGD2,573.0,684.0,0.45584725536992843
AC104785.1,37.0,24.0,0.6065573770491803
GPRIN3,3.0,7.0,0.3
AC097478.1,314.0,340.0,0.4801223241590214
SNCA,37.0,65.0,0.3627450980392157
AC097478.2,2.0,0.0,1.0
AC097478.3,0.0,5.0,0.0
SNCA-AS1,1.0,0.0,1.0
CCSER1,183.0,480.0,0.27601809954751133
AC004054.1,0.0,3.0,0.0
GRID2,3.0,3.0,0.5
AC096746.1,1.0,0.0,1.0
SMARCAD1,728.0,1128.0,0.3922413793103448
PDLIM5,6759.0,6297.0,0.5176930147058824
AC108067.1,0.0,4.0,0.0
BMPR1B,4.0,13.0,0.23529411764705882
LINC02267,18.0,35.0,0.33962264150943394
STPG2,1.0,0.0,1.0
AC019077.1,6.0,8.0,0.42857142857142855
RAP1GDS1,441.0,594.0,0.4260869565217391
TSPAN5,95.0,134.0,0.4148471615720524
EIF4E,2872.0,3747.0,0.4339024021755552
METAP1,1397.0,1666.0,0.45608880182827294
AC019131.2,11.0,13.0,0.4583333333333333
ADH5,3957.0,4710.0,0.4565593631014192
AP002026.1,11.0,41.0,0.21153846153846154
C4orf17,1.0,0.0,1.0
TRMT10A,930.0,1014.0,0.4783950617283951
MTTP,5.0,11.0,0.3125
C4orf54,2.0,0.0,1.0
DAPP1,6339.0,5701.0,0.5264950166112957
LAMTOR3,1660.0,2255.0,0.4240102171136654
DNAJB14,2050.0,3459.0,0.3721183517879833
H2AFZ,8742.0,11002.0,0.4427674230145867
AC097460.1,1.0,20.0,0.047619047619047616
DDIT4L,1442.0,1482.0,0.49316005471956226
AP001961.1,1.0,0.0,1.0
EMCN,2.0,0.0,1.0
PPP3CA,3839.0,6469.0,0.3724291812184711
AP001816.1,349.0,484.0,0.4189675870348139
BANK1,115.0,137.0,0.45634920634920634
SLC39A8,5852.0,4282.0,0.5774620090783501
AC098487.1,443.0,418.0,0.5145180023228804
AF213884.3,10.0,29.0,0.2564102564102564
NFKB1,909.0,1229.0,0.42516370439663237
MANBA,351.0,720.0,0.3277310924369748
UBE2D3,8780.0,9835.0,0.47166263765780286
AC018797.2,111.0,126.0,0.46835443037974683
CISD2,1814.0,3401.0,0.34784276126558006
SLC9B1,11.0,18.0,0.3793103448275862
SLC9B2,134.0,171.0,0.43934426229508194
BDH2,428.0,609.0,0.4127290260366442
CENPE,244.0,272.0,0.4728682170542636
LINC02428,52.0,73.0,0.416
AC105460.2,1.0,0.0,1.0
TACR3,107.0,93.0,0.535
LINC02503,2.0,12.0,0.14285714285714285
CXXC4,5.0,6.0,0.45454545454545453
AC096577.1,1.0,0.0,1.0
AC004069.1,4.0,0.0,1.0
TET2,918.0,1789.0,0.33912079793128924
PPA2,687.0,888.0,0.4361904761904762
ARHGEF38,16.0,23.0,0.41025641025641024
INTS12,510.0,460.0,0.5257731958762887
GSTCD,357.0,624.0,0.363914373088685
NPNT,8.0,17.0,0.32
AC109361.1,6.0,25.0,0.1935483870967742
TBCK,222.0,417.0,0.3474178403755869
AIMP1,3402.0,4002.0,0.45948136142625606
PAPSS1,2125.0,2531.0,0.45640034364261167
SGMS2,2054.0,1742.0,0.541095890410959
AC096564.1,10.0,20.0,0.3333333333333333
CYP2U1,87.0,119.0,0.4223300970873786
AC096564.2,11.0,13.0,0.4583333333333333
HADH,355.0,489.0,0.4206161137440758
LEF1,1.0,3.0,0.25
RPL34-AS1,1.0,0.0,1.0
RPL34,141854.0,183331.0,0.4362255331580485
OSTC,8326.0,13309.0,0.3848393806332332
ETNPPL,1.0,0.0,1.0
COL25A1,21.0,8.0,0.7241379310344828
SEC24B-AS1,6.0,26.0,0.1875
SEC24B,882.0,841.0,0.5118978525827046
MCUB,882.0,1313.0,0.4018223234624146
CASP6,658.0,1209.0,0.35243706480985537
AC004067.1,10.0,10.0,0.5
PLA2G12A,572.0,834.0,0.406827880512091
CFI,1.0,0.0,1.0
AC126283.1,4.0,0.0,1.0
GAR1,922.0,1267.0,0.4211968935587026
LRIT3,1.0,5.0,0.16666666666666666
EGF,18.0,10.0,0.6428571428571429
ELOVL6,365.0,473.0,0.43556085918854415
ENPEP,366.0,724.0,0.3357798165137615
PITX2,27.0,46.0,0.3698630136986301
AC004704.1,8.0,7.0,0.5333333333333333
FAM241A,255.0,210.0,0.5483870967741935
AC109347.1,5.0,10.0,0.3333333333333333
AP1AR,842.0,989.0,0.4598580010922993
AC109347.2,4.0,7.0,0.36363636363636365
TIFA,245.0,427.0,0.3645833333333333
ALPK1,225.0,439.0,0.338855421686747
NEUROG2,1.0,0.0,1.0
ZGRF1,45.0,101.0,0.3082191780821918
LARP7,3021.0,3112.0,0.492581118539051
AC106864.1,6.0,5.0,0.5454545454545454
ANK2,20.0,28.0,0.4166666666666667
CAMK2D,391.0,376.0,0.5097783572359843
ARSJ,2.0,0.0,1.0
UGT8,1.0,4.0,0.2
NDST4,1.0,0.0,1.0
TRAM1L1,24.0,39.0,0.38095238095238093
LINC01378,1.0,0.0,1.0
NDST3,4.0,12.0,0.25
SNHG8,2657.0,3153.0,0.45731497418244405
PRSS12,34.0,72.0,0.32075471698113206
AC110079.2,1.0,5.0,0.16666666666666666
METTL14,936.0,1468.0,0.389351081530782
SEC24D,4199.0,4981.0,0.45740740740740743
SYNPO2,10.0,19.0,0.3448275862068966
USP53,938.0,2098.0,0.3089591567852437
C4orf3,5839.0,11103.0,0.34464644079801676
FABP2,1.0,0.0,1.0
AC093752.3,2.0,25.0,0.07407407407407407
AC093752.2,1.0,3.0,0.25
PDE5A,103.0,78.0,0.569060773480663
AC097173.2,1.0,0.0,1.0
MAD2L1,138.0,234.0,0.3709677419354839
AC108866.1,1.0,3.0,0.25
PRDM5,96.0,104.0,0.48
TNIP3,14.0,9.0,0.6086956521739131
QRFPR,1.0,0.0,1.0
ANXA5,39950.0,39435.0,0.5032436858348555
AC079341.3,1.0,0.0,1.0
TMEM155,13.0,19.0,0.40625
AC079341.1,245.0,312.0,0.4398563734290844
EXOSC9,524.0,474.0,0.5250501002004008
CCNA2,112.0,136.0,0.45161290322580644
BBS7,468.0,516.0,0.47560975609756095
TRPC3,2.0,0.0,1.0
KIAA1109,883.0,1917.0,0.31535714285714284
ADAD1,1.0,3.0,0.25
IL2,1.0,0.0,1.0
BBS12,53.0,84.0,0.38686131386861317
FGF2,20.0,60.0,0.25
AC021205.3,0.0,5.0,0.0
NUDT6,114.0,213.0,0.3486238532110092
SPATA5,214.0,335.0,0.38979963570127507
SPRY1,150.0,668.0,0.18337408312958436
AC093821.1,9.0,27.0,0.25
LINC02435,5.0,37.0,0.11904761904761904
LINC01091,114.0,175.0,0.3944636678200692
AC096732.1,1.0,3.0,0.25
ANKRD50,430.0,565.0,0.4321608040201005
FAT4,4.0,7.0,0.36363636363636365
AC093772.1,1.0,0.0,1.0
INTU,831.0,2002.0,0.293328626897282
SLC25A31,1.0,0.0,1.0
HSPA4L,214.0,278.0,0.4349593495934959
AC093591.2,2.0,14.0,0.125
PLK4,60.0,67.0,0.47244094488188976
MFSD8,306.0,772.0,0.28385899814471244
ABHD18,220.0,340.0,0.39285714285714285
LARP1B,2018.0,2153.0,0.4838168304962839
PGRMC2,2704.0,3550.0,0.43236328749600256
AC108062.1,16.0,45.0,0.26229508196721313
AC110609.1,2.0,0.0,1.0
AC078850.1,1.0,18.0,0.05263157894736842
AC078850.2,3.0,0.0,1.0
JADRR,3.0,3.0,0.5
JADE1,405.0,771.0,0.34438775510204084
SCLT1,259.0,404.0,0.39064856711915535
C4orf33,248.0,353.0,0.41264559068219636
LINC02377,2.0,0.0,1.0
SNHG27,15.0,50.0,0.23076923076923078
AC096711.2,2.0,16.0,0.1111111111111111
AC096711.3,4.0,0.0,1.0
AC096711.1,7.0,13.0,0.35
PCDH10,43.0,53.0,0.4479166666666667
PABPC4L,2.0,3.0,0.4
AC109830.1,1.0,0.0,1.0
AC107463.1,1.0,0.0,1.0
LINC02485,3.0,0.0,1.0
AC105362.1,1.0,0.0,1.0
LINC02511,0.0,3.0,0.0
PCDH18,0.0,5.0,0.0
LINC02172,2.0,0.0,1.0
SLC7A11,293.0,445.0,0.3970189701897019
AC093903.1,1.0,0.0,1.0
AC098859.2,1.0,0.0,1.0
AC093766.1,0.0,4.0,0.0
AC109927.1,11.0,29.0,0.275
AC109927.2,0.0,8.0,0.0
NOCT,625.0,1467.0,0.29875717017208414
ELF2,2173.0,3490.0,0.3837188769203602
MGARP,10.0,26.0,0.2777777777777778
NDUFC1,9151.0,8761.0,0.5108865564984368
NAA15,1056.0,1166.0,0.4752475247524752
AC097376.2,72.0,456.0,0.13636363636363635
RAB33B,263.0,275.0,0.4888475836431227
SETD7,1441.0,1206.0,0.5443898753305629
AC112236.2,8.0,9.0,0.47058823529411764
AC112236.1,2.0,3.0,0.4
MGST2,644.0,903.0,0.416289592760181
MAML3,611.0,914.0,0.400655737704918
SCOC,3462.0,4129.0,0.45606639441443814
SCOC-AS1,73.0,81.0,0.474025974025974
CLGN,152.0,168.0,0.475
ELMOD2,609.0,851.0,0.41712328767123286
UCP1,13.0,13.0,0.5
TBC1D9,970.0,1009.0,0.4901465386558868
AC096733.2,20.0,31.0,0.39215686274509803
RNF150,25.0,12.0,0.6756756756756757
ZNF330,784.0,1256.0,0.3843137254901961
LINC02432,65.0,66.0,0.4961832061068702
AC097504.2,1.0,0.0,1.0
IL15,55.0,101.0,0.3525641025641026
INPP4B,483.0,720.0,0.4014962593516209
AC104596.1,5.0,11.0,0.3125
USP38,809.0,930.0,0.46520989074180563
GAB1,1099.0,1549.0,0.41503021148036257
SMARCA5,3902.0,5475.0,0.41612456009384663
SMARCA5-AS1,20.0,15.0,0.5714285714285714
FREM3,0.0,3.0,0.0
GYPE,10.0,6.0,0.625
GYPA,1.0,0.0,1.0
HHIP-AS1,5.0,5.0,0.5
HHIP,1.0,3.0,0.25
ANAPC10,551.0,713.0,0.43591772151898733
ABCE1,1191.0,1349.0,0.4688976377952756
OTUD4,1880.0,2774.0,0.4039535883111302
LINC02266,39.0,35.0,0.527027027027027
SMAD1,142.0,239.0,0.37270341207349084
SMAD1-AS1,0.0,7.0,0.0
MMAA,133.0,165.0,0.4463087248322148
ZNF827,249.0,370.0,0.40226171243941844
AC108206.1,1.0,0.0,1.0
LINC01095,1.0,0.0,1.0
LSM6,1909.0,2854.0,0.4007978165022045
REELD1,1.0,3.0,0.25
SLC10A7,991.0,1238.0,0.4445939883355765
TTC29,2.0,0.0,1.0
TMEM184C,600.0,672.0,0.4716981132075472
PRMT9,239.0,697.0,0.2553418803418803
ARHGAP10,3224.0,4781.0,0.40274828232354776
NR3C2,35.0,77.0,0.3125
LINC02355,1.0,0.0,1.0
DCLK2,10.0,11.0,0.47619047619047616
LRBA,598.0,792.0,0.4302158273381295
AC110813.1,1.0,14.0,0.06666666666666667
MAB21L2,1.0,0.0,1.0
RPS3A,71070.0,93911.0,0.43077687733739034
SH3D19,1508.0,1862.0,0.44747774480712166
AC095055.1,6.0,12.0,0.3333333333333333
PRSS48,0.0,5.0,0.0
AC104819.3,1.0,0.0,1.0
FAM160A1,100.0,187.0,0.34843205574912894
AC092611.2,53.0,42.0,0.5578947368421052
GATB,297.0,368.0,0.44661654135338347
AC092611.1,2.0,35.0,0.05405405405405406
LINC02273,2.0,4.0,0.3333333333333333
FBXW7,943.0,1851.0,0.3375089477451682
FBXW7-AS1,1.0,0.0,1.0
