peak_id,peak_width,exon,gene,promoter,annotation,gene_name,gene_id,tss_distance,ENCODE_blacklist,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,contains_primed_enhancers,contains_active_enhancers,contains_repressed_enhancers,highly_variable,contains_primed_enhancers_2nd_and_3rd_trimester,contains_active_enhancers_2nd_and_3rd_trimester,contains_repressed_enhancers_2nd_and_3rd_trimester
chr6:35258940-35259971,1032,1,1,1,exon,ZNF76,ENSG00000065029,0,0,727,0.097179525,0.092742816,90.2820478545649,727.0,6.590301,0,1,0,True,0,1,0
chr6:35310451-35310983,533,1,1,0,exon,DEF6,ENSG00000023892,712,0,183,0.02446197,0.024167567,97.55380296751773,183.0,5.214936,1,1,1,True,0,0,0
chr6:35341452-35342674,1223,1,1,1,exon,PPARD,ENSG00000112033,0,0,786,0.105066165,0.09990521,89.49338323753508,786.0,6.668228,0,1,0,True,0,1,0
chr6:35370073-35370777,705,0,1,0,intron,PPARD,ENSG00000112033,27458,0,384,0.051330037,0.050056066,94.86699639085684,384.0,5.9532433,1,1,0,True,1,1,0
chr6:35468101-35468855,755,1,1,1,exon,RPL10A,ENSG00000198755,0,0,481,0.064296216,0.06231375,93.57037829167224,481.0,6.177944,0,1,0,True,0,1,0
chr6:35485480-35486689,1210,1,1,0,exon,TEAD3,ENSG00000007866,5357,0,861,0.11509156,0.10893652,88.49084347012432,861.0,6.7592554,0,1,0,True,0,1,0
chr6:35496659-35497787,1129,1,1,1,exon,TEAD3,ENSG00000007866,0,0,695,0.09290202,0.088836566,90.70979815532682,695.0,6.5453496,0,1,0,True,0,1,0
chr6:35544624-35545526,903,0,0,0,intergenic,nan,nan,31685,0,408,0.054538164,0.05310291,94.54618366528538,408.0,6.0137153,1,1,1,True,1,1,1
chr6:36196263-36197482,1220,1,1,1,exon,BRPF3,ENSG00000096070,0,0,656,0.08768881,0.08405509,91.23111883438042,656.0,6.4876842,0,1,0,True,0,1,0
chr6:36423166-36424202,1037,0,1,0,intron,PXT1,ENSG00000179165,18564,0,470,0.06282583,0.060931236,93.71741745755916,470.0,6.154858,0,1,0,True,0,1,0
chr6:36593299-36594636,1338,1,1,1,exon,SRSF3,ENSG00000112081,0,0,686,0.091698974,0.087735176,90.83010292741612,686.0,6.5323343,0,1,0,True,0,1,0
chr6:36660414-36661110,697,0,0,0,intergenic,nan,nan,15349,0,334,0.04464644,0.043678492,95.53535623579737,334.0,5.814131,0,1,0,True,0,1,0
chr6:36680073-36680718,646,1,1,0,exon,CDKN1A,ENSG00000124762,1301,0,401,0.05360246,0.052215207,94.63975404357706,401.0,5.9964523,0,1,0,True,0,1,0
chr6:36690791-36691320,530,0,0,0,intergenic,nan,nan,6530,0,157,0.0209865,0.020769317,97.90135008688678,157.0,5.062595,0,1,0,True,0,0,0
chr6:36769047-36769677,631,0,1,0,intron,CPNE5,ENSG00000124772,11637,0,122,0.01630798,0.016176432,98.36920197834516,122.0,4.8121843,1,1,1,True,0,1,0
chr6:36985796-36986596,801,1,1,1,exon,MTCH1,ENSG00000137409,0,0,458,0.061221763,0.05942085,93.87782382034489,458.0,6.1290503,0,0,0,True,0,0,0
chr6:37102273-37102908,636,0,0,0,intergenic,nan,nan,67294,0,366,0.04892394,0.04776482,95.10760593503542,366.0,5.9053617,0,1,0,True,0,1,0
chr6:37169362-37170839,1478,1,1,1,exon,PIM1,ENSG00000137193,0,0,883,0.11803235,0.11157031,88.19676513835049,883.0,6.784457,0,1,0,True,0,1,0
chr6:37750096-37750497,402,0,0,0,intergenic,nan,nan,50789,0,55,0.007351958,0.0073250644,99.26480417056544,55.0,4.0253515,0,0,0,True,0,0,0
chr6:37758560-37759619,1060,0,0,0,intergenic,nan,nan,59253,0,571,0.07632669,0.07355403,92.3673305707793,571.0,6.349139,1,1,1,True,1,0,1
chr6:37818580-37819845,1266,1,1,1,exon,ZFAND3,ENSG00000156639,0,0,829,0.110814065,0.10509314,88.91859377088625,829.0,6.7214255,0,1,0,True,0,1,0
chr6:38509749-38510312,564,0,1,0,intron,BTBD9,ENSG00000183826,84022,0,96,0.012832509,0.012750871,98.7167490977142,96.0,4.574711,0,0,0,True,0,0,0
chr6:38702547-38703396,850,1,1,1,exon,GLO1,ENSG00000124767,0,0,415,0.055473868,0.05398983,94.45261328699372,415.0,6.0306854,0,0,0,True,0,0,0
chr6:39114444-39115366,923,1,1,1,exon,SAYSD1,ENSG00000112167,0,0,417,0.05574121,0.054243088,94.42587889319609,417.0,6.0354815,0,1,0,True,0,1,0
chr6:39184899-39185216,318,0,0,0,intergenic,nan,nan,44233,0,122,0.01630798,0.016176432,98.36920197834516,122.0,4.8121843,1,1,1,True,1,0,1
chr6:41546109-41547118,1010,1,1,1,exon,FOXP4,ENSG00000137166,0,0,395,0.052800428,0.051453687,94.71995722496992,395.0,5.9814143,1,0,1,True,1,0,1
chr6:41734665-41735780,1116,1,1,1,exon,TFEB,ENSG00000112561,0,0,487,0.06509825,0.06306705,93.49017511027937,487.0,6.1903152,1,1,1,True,1,0,1
chr6:41757947-41758515,569,0,0,0,intergenic,nan,nan,3837,0,175,0.023392595,0.023123182,97.6607405427082,175.0,5.170484,0,1,0,True,0,1,0
chr6:41967083-41968161,1079,0,1,0,intron,CCND3,ENSG00000112576,25234,0,203,0.02713541,0.026773771,97.2864590295415,203.0,5.31812,0,1,0,True,0,1,0
chr6:42010306-42010849,544,1,1,0,exon,CCND3,ENSG00000112576,37684,0,195,0.026066033,0.025732104,97.393396604732,195.0,5.278115,0,1,0,True,0,1,0
chr6:42028448-42028844,397,0,1,0,intron,CCND3,ENSG00000112576,19689,0,114,0.0152386045,0.0151236635,98.47613955353565,114.0,4.744932,1,1,1,True,1,1,1
chr6:42050140-42050899,760,1,1,1,exon,TAF8,ENSG00000137413,0,0,374,0.049993318,0.0487838,95.00066835984494,374.0,5.926926,0,1,0,True,0,1,0
chr6:42563587-42564598,1012,1,1,1,exon,UBR2,ENSG00000024048,0,0,495,0.06616762,0.06407056,93.3832375350889,495.0,6.206576,0,0,0,True,0,0,0
chr6:42745933-42746479,547,1,1,1,exon,GLTSCR1L,ENSG00000112624,0,0,365,0.04879027,0.047637373,95.12097313193424,365.0,5.902633,0,1,0,True,0,1,0
chr6:42746757-42747262,506,1,1,1,exon,GLTSCR1L,ENSG00000112624,0,0,271,0.036225103,0.0355844,96.3774896404224,271.0,5.605802,0,1,0,True,0,1,0
chr6:42778935-42779388,454,0,1,0,intron,GLTSCR1L,ENSG00000112624,2638,0,226,0.030209865,0.029762534,96.97901350086887,226.0,5.42495,0,1,0,True,0,0,0
chr6:42925289-42925815,527,1,1,0,exon,PTCRA,ENSG00000171611,3376,0,259,0.03462104,0.034035217,96.53789600320812,259.0,5.560682,1,1,1,True,1,1,1
chr6:42978295-42979387,1093,1,1,1,exon,PEX6,ENSG00000124587,0,0,312,0.041705653,0.04085942,95.82943456757118,312.0,5.7462034,0,1,0,True,0,1,0
chr6:43013666-43014327,662,1,1,1,exon,KLHDC3,ENSG00000124702,0,0,550,0.07351958,0.07094258,92.64804170565432,550.0,6.3117347,0,1,0,True,0,1,0
chr6:43059085-43059997,913,1,1,1,exon,MRPL2,ENSG00000112651,0,0,594,0.07940115,0.0764064,92.05988504210669,594.0,6.3885612,0,1,0,True,0,1,0
chr6:43147744-43148331,588,0,1,0,intron,PTK7,ENSG00000112655,3443,0,143,0.019115092,0.018934693,98.08849084347013,143.0,4.9698133,1,1,0,True,1,1,0
chr6:43170992-43171609,618,1,1,1,exon,SRF,ENSG00000112658,0,0,542,0.072450206,0.06994594,92.7549792808448,542.0,6.297109,0,1,0,True,0,1,0
chr6:43174213-43174884,672,0,1,0,intron,SRF,ENSG00000112658,2913,0,489,0.06536559,0.063318014,93.46344071648176,489.0,6.1944056,0,1,0,True,0,1,0
chr6:43228882-43229636,755,1,1,1,exon,DNPH1,ENSG00000112667,0,0,204,0.027269082,0.026903905,97.2730918326427,204.0,5.32301,0,0,1,True,0,0,1
chr6:43495569-43495931,363,0,1,1,promoter,TJAP1,ENSG00000137221,1056,0,107,0.014302901,0.01420158,98.5697099318273,107.0,4.6821313,0,1,0,True,0,1,0
chr6:43516377-43517223,847,1,1,1,exon,YIPF3,ENSG00000137207,0,0,455,0.060820747,0.059042897,93.91792541104132,455.0,6.122493,0,1,0,True,0,1,0
chr6:43612565-43613202,638,0,1,0,intron,GTPBP2,ENSG00000172432,8964,0,234,0.03127924,0.030800013,96.87207592567836,234.0,5.4595857,0,1,0,True,0,0,0
chr6:43629124-43630426,1303,1,1,1,exon,MAD2L1BP,ENSG00000124688,0,0,810,0.108274296,0.10280412,89.17257051196364,810.0,6.698268,0,1,0,True,0,1,0
chr6:43635447-43636335,889,1,1,1,exon,MAD2L1BP,ENSG00000124688,0,0,183,0.02446197,0.024167567,97.55380296751773,183.0,5.214936,1,1,1,True,1,1,1
chr6:43770624-43771985,1362,1,1,1,exon,VEGFA,ENSG00000112715,0,0,368,0.049191285,0.048019662,95.0808715412378,368.0,5.9107966,1,1,1,True,1,1,1
chr6:43798642-43799228,587,0,0,0,intergenic,nan,nan,20469,0,419,0.056008555,0.05449629,94.39914449939847,419.0,6.0402546,1,1,1,True,1,1,1
chr6:43807375-43808010,636,0,0,0,intergenic,nan,nan,29202,0,309,0.041304637,0.040474385,95.8695361582676,309.0,5.7365723,1,1,1,True,1,1,1
chr6:44126776-44127904,1129,1,1,1,exon,TMEM63B,ENSG00000137216,0,0,417,0.05574121,0.054243088,94.42587889319609,417.0,6.0354815,0,1,0,True,0,1,0
chr6:44245836-44247188,1353,1,1,1,exon,HSP90AB1,ENSG00000096384,0,0,721,0.09637749,0.092011556,90.36225103595775,721.0,6.582025,0,1,0,True,0,1,0
chr6:44387037-44388194,1158,1,1,1,exon,CDC5L,ENSG00000096401,0,0,462,0.06175645,0.059924565,93.82435503274962,462.0,6.1377273,0,1,0,True,0,0,0
chr6:44489869-44490560,692,0,0,0,intergenic,nan,nan,102343,0,108,0.014436573,0.014333358,98.55634273492848,108.0,4.691348,0,1,0,True,0,1,0
chr6:44655378-44655748,371,0,0,0,intergenic,nan,nan,267852,0,185,0.024729315,0.024428494,97.52706857372009,185.0,5.2257466,1,0,1,True,1,0,1
chr6:45377219-45378352,1134,1,1,1,exon,RUNX2,ENSG00000124813,0,0,477,0.06376153,0.061811242,93.62384707926748,477.0,6.1696105,0,1,0,True,0,1,0
chr6:45382411-45382824,414,0,1,0,intron,RUNX2,ENSG00000124813,4457,0,230,0.030744553,0.030281408,96.92554471327362,230.0,5.4424176,1,1,1,True,0,0,1
chr6:46636760-46637557,798,0,1,0,intron,CYP39A1,ENSG00000146233,327,0,242,0.032348618,0.031836417,96.7651383504879,242.0,5.4930615,0,0,0,True,0,0,0
chr6:46733257-46733813,557,0,1,0,intron,PLA2G7,ENSG00000146070,1528,0,133,0.017778372,0.017622186,98.22216281245822,133.0,4.89784,1,1,1,True,0,0,0
chr6:46876124-46876599,476,0,1,0,intron,ADGRF5,ENSG00000069122,11816,0,122,0.01630798,0.016176432,98.36920197834516,122.0,4.8121843,1,0,1,True,0,0,0
chr6:46925374-46925956,583,0,1,0,intron,ADGRF5,ENSG00000069122,3396,0,157,0.0209865,0.020769317,97.90135008688678,157.0,5.062595,1,0,1,True,0,0,0
chr6:46930194-46930434,241,0,1,0,intron,ADGRF5,ENSG00000069122,8216,0,33,0.004411175,0.0044014743,99.55888250233926,33.0,3.5263605,0,0,0,True,0,0,0
chr6:46963665-46963965,301,0,0,0,intergenic,nan,nan,8721,0,54,0.0072182864,0.0071923593,99.27817136746424,54.0,4.0073333,0,1,0,True,0,0,0
chr6:47152520-47153097,578,0,0,0,intergenic,nan,nan,110156,0,260,0.034754712,0.034164406,96.52452880630932,260.0,5.5645204,0,1,0,True,0,0,0
chr6:47656247-47656542,296,1,1,1,exon,ADGRF2,ENSG00000164393,0,0,87,0.011629461,0.011562359,98.8370538698035,87.0,4.477337,1,0,1,True,1,0,1
chr6:47698247-47698847,601,1,1,1,exon,ADGRF4,ENSG00000153294,0,0,154,0.020585483,0.020376466,97.94145167758322,154.0,5.043425,1,1,0,True,0,1,0
chr6:50820964-50821469,506,0,1,1,promoter,TFAP2B,ENSG00000008196,315,0,119,0.015906963,0.015781773,98.40930356904155,119.0,4.787492,1,0,1,True,0,0,0
chr6:51352664-51352944,281,0,0,0,intergenic,nan,nan,530878,0,51,0.0068172705,0.006794138,99.31827295816066,51.0,3.9512436,1,1,0,True,0,0,0
chr6:51812326-51812585,260,0,1,0,intron,PKHD1,ENSG00000170927,275024,0,35,0.004678519,0.0046676085,99.53214810854163,35.0,3.583519,0,0,0,True,0,0,0
chr6:51913332-51913606,275,0,1,0,intron,PKHD1,ENSG00000170927,174003,0,35,0.004678519,0.0046676085,99.53214810854163,35.0,3.583519,0,0,0,True,0,0,0
chr6:52201332-52201977,646,0,0,0,intergenic,nan,nan,14944,0,73,0.009758053,0.0097107515,99.02419462638686,73.0,4.304065,0,0,1,True,0,0,0
chr6:52419813-52420454,642,1,1,1,exon,EFHC1,ENSG00000096093,0,0,473,0.06322684,0.061308473,93.67731586686271,473.0,6.161207,0,1,0,True,0,1,0
chr6:52503498-52504230,733,0,1,0,intron,TRAM2,ENSG00000065308,18328,0,142,0.01898142,0.01880352,98.10185804036894,142.0,4.962845,1,1,1,True,1,0,1
chr6:52511557-52512168,612,0,1,0,intron,TRAM2,ENSG00000065308,10820,0,133,0.017778372,0.017622186,98.22216281245822,133.0,4.89784,0,1,0,True,0,0,0
chr6:52566787-52567377,591,0,1,0,intron,TRAM2,ENSG00000065308,9537,0,416,0.05560754,0.05411647,94.43924609009493,416.0,6.0330863,0,1,0,True,0,1,0
chr6:52576678-52577583,906,1,1,1,exon,TRAM2,ENSG00000065308,0,0,617,0.0824756,0.07925064,91.75243951343404,617.0,6.4264884,0,1,0,True,0,1,0
chr6:52670661-52671273,613,1,1,1,exon,TMEM14A,ENSG00000096092,0,0,371,0.0495923,0.048401803,95.04076995054136,371.0,5.918894,1,1,1,True,1,0,1
chr6:52881929-52882645,717,0,0,0,intergenic,nan,nan,23176,0,164,0.021922203,0.021685366,97.8077797085951,164.0,5.1059456,1,1,1,True,0,1,1
chr6:52931349-52931629,281,0,0,0,intergenic,nan,nan,21663,0,62,0.008287662,0.008253507,99.17123379227375,62.0,4.1431346,0,1,0,True,0,0,0
chr6:52994987-52995769,783,1,1,1,exon,GSTA4,ENSG00000170899,0,0,470,0.06282583,0.060931236,93.71741745755916,470.0,6.154858,0,0,0,True,0,0,0
chr6:52999294-52999806,513,0,0,0,intergenic,nan,nan,3915,0,282,0.037695494,0.037002385,96.23045047453547,282.0,5.645447,1,0,0,True,0,0,0
chr6:53020936-53021386,451,0,1,0,intron,ICK,ENSG00000112144,25557,0,146,0.019516107,0.01932811,98.04838925277367,146.0,4.9904327,0,0,1,True,0,0,1
chr6:53064684-53065571,888,1,1,1,exon,FBXO9,ENSG00000112146,0,0,458,0.061221763,0.05942085,93.87782382034489,458.0,6.1290503,1,0,0,True,0,0,0
chr6:53153668-53154283,616,0,0,0,intergenic,nan,nan,4838,0,270,0.036091432,0.035455395,96.3908568373212,270.0,5.602119,0,0,0,True,0,0,0
chr6:53159399-53159993,595,0,0,0,intergenic,nan,nan,10569,0,288,0.038497526,0.037774984,96.15024729314264,288.0,5.6664267,0,0,0,True,0,0,0
chr6:53161332-53161966,635,0,0,0,intergenic,nan,nan,12502,0,305,0.04076995,0.039960776,95.92300494586286,305.0,5.723585,0,1,0,True,0,1,0
chr6:53168466-53168738,273,0,0,0,intergenic,nan,nan,19636,0,79,0.010560086,0.010504718,98.94399144499398,79.0,4.3820267,0,0,0,True,0,0,0
chr6:53169748-53170617,870,0,0,0,intergenic,nan,nan,20918,0,313,0.041839328,0.040987734,95.81606737067236,313.0,5.749393,0,0,0,True,0,0,0
chr6:53348073-53349241,1169,1,1,1,exon,ELOVL5,ENSG00000012660,0,0,343,0.045849487,0.04482946,95.41505146370804,343.0,5.8406415,0,1,0,True,0,1,0
chr6:53424177-53424685,509,0,0,0,intergenic,nan,nan,74997,0,125,0.016708996,0.016570937,98.32910038764872,125.0,4.836282,0,0,0,True,0,0,0
chr6:53464883-53465597,715,0,0,0,intergenic,nan,nan,35752,0,355,0.04745355,0.046362028,95.25464510092236,355.0,5.874931,0,1,0,True,0,1,0
chr6:53465651-53466158,508,0,0,0,intergenic,nan,nan,35191,0,376,0.05026066,0.04903838,94.97393396604733,376.0,5.9322453,0,0,0,True,0,0,0
chr6:53547680-53548382,703,0,1,0,intron,GCLC,ENSG00000001084,2550,0,515,0.06884106,0.066574946,93.11589359711267,515.0,6.2461066,0,1,0,True,0,1,0
chr6:53725914-53726610,697,0,0,0,intergenic,nan,nan,60205,0,327,0.043710735,0.042782377,95.62892661408902,327.0,5.7930136,0,1,0,True,0,0,0
chr6:53741415-53741764,350,0,0,0,intergenic,nan,nan,52732,0,177,0.023659939,0.023384381,97.63400614891056,177.0,5.1817837,1,1,0,True,0,0,0
chr6:53794776-53795274,499,1,1,1,exon,LRRC1,ENSG00000137269,0,0,355,0.04745355,0.046362028,95.25464510092236,355.0,5.874931,0,0,0,True,0,0,0
chr6:54698837-54699354,518,0,0,0,intergenic,nan,nan,147416,0,187,0.024996659,0.024689352,97.50033417992246,187.0,5.236442,0,0,0,True,0,0,0
chr6:54846197-54847219,1023,1,1,1,exon,FAM83B,ENSG00000168143,0,0,325,0.04344339,0.042526197,95.65566100788664,325.0,5.786897,0,1,0,True,0,1,0
chr6:55919841-55920189,349,0,0,0,intergenic,nan,nan,44276,0,34,0.0045448467,0.00453455,99.54551530544045,34.0,3.5553482,0,0,0,True,0,0,0
chr6:56387545-56387903,359,0,1,0,intron,COL21A1,ENSG00000124749,6190,0,194,0.025932362,0.025601821,97.4067638016308,194.0,5.273,0,1,0,True,0,1,0
chr6:56393652-56394288,637,1,1,1,exon,COL21A1,ENSG00000124749,0,0,104,0.013901885,0.01380614,98.60981152252371,104.0,4.65396,1,1,1,True,1,1,1
chr6:56542317-56543108,792,1,1,1,exon,DST,ENSG00000151914,0,0,375,0.05012699,0.0489111,94.98730116294612,375.0,5.9295893,0,1,0,True,0,1,0
chr6:56657812-56658448,637,0,1,0,intron,DST,ENSG00000151914,14815,0,89,0.011896805,0.011826594,98.81031947600589,89.0,4.4998097,0,0,0,True,0,0,0
chr6:56749609-56749941,333,0,1,0,intron,DST,ENSG00000151914,35937,0,120,0.016040636,0.015913345,98.39593637214276,120.0,4.7957907,0,1,0,True,0,1,0
chr6:56954484-56955502,1019,1,1,1,exon,BEND6,ENSG00000151917,0,0,302,0.040368933,0.039575394,95.96310653655928,302.0,5.7137327,1,1,1,True,0,1,1
chr6:57089760-57090247,488,1,1,1,exon,ZNF451,ENSG00000112200,0,0,333,0.044512767,0.043550525,95.54872343269616,333.0,5.811141,0,1,0,True,0,1,0
chr6:63456865-63457108,244,0,0,0,intergenic,nan,nan,64652,0,99,0.013233525,0.013146726,98.67664750701778,99.0,4.6051702,0,0,0,True,0,0,0
chr6:63527572-63528019,448,1,1,0,exon,PTP4A1,ENSG00000112245,5810,0,137,0.01831306,0.018147396,98.168694024863,137.0,4.9272537,0,0,0,True,0,0,0
chr6:63571814-63572633,820,1,1,1,exon,PTP4A1,ENSG00000112245,0,0,683,0.091297954,0.08736777,90.87020451811256,683.0,6.527958,0,1,0,True,0,0,0
chr6:69796087-69797293,1207,1,1,1,exon,LMBRD1,ENSG00000168216,0,0,628,0.083946,0.080608085,91.60540034754712,628.0,6.4441314,0,0,0,True,0,0,0
chr6:69812464-69813082,619,0,0,0,intergenic,nan,nan,15352,0,139,0.018580403,0.018409897,98.14195963106536,139.0,4.9416423,1,1,1,True,0,1,0
chr6:70398628-70399307,680,0,0,0,intergenic,nan,nan,13633,0,263,0.03515573,0.034551878,96.48442721561288,263.0,5.575949,0,0,0,True,0,0,0
chr6:70412842-70413970,1129,1,1,1,exon,FAM135A,ENSG00000082269,0,0,552,0.07378693,0.07119159,92.62130731185673,552.0,6.315358,0,1,0,True,0,1,0
chr6:70667432-70668627,1196,1,1,1,exon,SMAP1,ENSG00000112305,0,0,397,0.05306777,0.051707588,94.6932228311723,397.0,5.986452,0,1,0,True,0,1,0
chr6:70955743-70956205,463,1,1,0,exon,B3GAT2,ENSG00000112309,223,0,85,0.011362118,0.011298054,98.86378826360112,85.0,4.454347,1,0,1,True,1,0,1
chr6:71420029-71421185,1157,0,0,0,intergenic,nan,nan,128666,0,364,0.048656598,0.047509916,95.13434032883303,364.0,5.8998976,1,1,1,True,0,1,1
chr6:73394550-73395374,825,1,1,1,exon,DDX43,ENSG00000080007,0,0,355,0.04745355,0.046362028,95.25464510092236,355.0,5.874931,0,0,0,True,0,0,0
chr6:73520750-73521906,1157,1,1,1,exon,EEF1A1,ENSG00000156508,0,0,774,0.10346211,0.098452605,89.6537896003208,774.0,6.652863,0,0,0,True,0,0,0
chr6:73870692-73871244,553,0,0,0,intergenic,nan,nan,78036,0,93,0.012431493,0.012354856,98.75685068841064,93.0,4.543295,1,0,0,True,0,0,0
chr6:75284292-75285206,915,1,1,1,exon,TMEM30A,ENSG00000112697,0,0,526,0.07031146,0.06794969,92.96885443122578,526.0,6.2672005,0,1,0,True,0,0,0
chr6:75601514-75602607,1094,1,1,1,exon,SENP6,ENSG00000112701,0,0,432,0.05774629,0.056140505,94.22537093971394,432.0,6.070738,0,1,0,True,0,1,0
chr6:75748462-75749533,1072,1,1,1,exon,MYO6,ENSG00000196586,0,0,426,0.05694426,0.05538197,94.3055741211068,426.0,6.056784,0,1,0,True,0,1,0
chr6:76217620-76217925,306,0,0,0,intergenic,nan,nan,144941,0,46,0.0061489106,0.006130083,99.38510894265472,46.0,3.8501477,0,0,0,True,0,0,0
chr6:76752708-76753285,578,0,0,0,intergenic,nan,nan,680029,0,88,0.011763133,0.011694485,98.82368667290469,88.0,4.4886365,0,0,0,True,0,0,0
chr6:79076866-79077281,416,0,1,0,intron,PHIP,ENSG00000146247,954,0,310,0.04143831,0.04060275,95.8561689613688,310.0,5.739793,0,0,0,True,0,0,0
chr6:79077817-79078937,1121,1,1,1,exon,PHIP,ENSG00000146247,0,0,535,0.0715145,0.06907307,92.84854965913648,535.0,6.2841344,0,0,0,True,0,0,0
chr6:79233443-79234079,637,0,1,0,intron,HMGN3,ENSG00000118418,609,0,461,0.061622776,0.059798658,93.83772222964843,461.0,6.135565,0,0,0,True,0,0,0
chr6:79234482-79234908,427,1,1,1,exon,HMGN3,ENSG00000118418,0,0,285,0.03809651,0.037388757,96.19034888383906,285.0,5.655992,0,0,0,True,0,0,0
chr6:79455403-79455794,392,0,0,0,intergenic,nan,nan,81613,0,68,0.009089693,0.0090486305,99.0910306108809,68.0,4.2341065,1,0,0,True,1,0,0
chr6:79536672-79537684,1013,1,1,1,exon,LCA5,ENSG00000135338,0,0,508,0.06790536,0.06569912,93.20946397540436,508.0,6.232448,0,1,0,True,0,1,0
chr6:80128465-80128831,367,0,1,0,intron,BCKDHB,ENSG00000083123,1195,0,102,0.013634541,0.013542427,98.63654591632135,102.0,4.634729,0,1,0,True,0,0,0
chr6:81752129-81753620,1492,1,1,1,exon,FAM46A,ENSG00000112773,0,0,660,0.0882235,0.08454655,91.1776500467852,660.0,6.493754,0,1,0,True,0,1,0
chr6:82247126-82248012,887,1,1,1,exon,IBTK,ENSG00000005700,0,0,371,0.0495923,0.048401803,95.04076995054136,371.0,5.918894,0,1,0,True,0,1,0
chr6:82263810-82264320,511,0,0,0,intergenic,nan,nan,16055,0,66,0.00882235,0.00878366,99.11776500467852,66.0,4.204693,0,0,0,True,0,0,0
chr6:82408837-82409511,675,0,0,0,intergenic,nan,nan,44592,0,168,0.02245689,0.022208447,97.75431092099988,168.0,5.1298985,0,0,0,True,0,0,0
chr6:84170023-84170406,384,0,1,0,intron,CEP162,ENSG00000135315,14428,0,38,0.005079535,0.0050666775,99.4920465178452,38.0,3.6635616,0,0,0,True,0,0,0
chr6:85400255-85400586,332,0,0,0,intergenic,nan,nan,48997,0,63,0.008421334,0.008386073,99.15786659537495,63.0,4.158883,0,0,0,True,0,0,0
chr6:85403332-85403578,247,0,0,0,intergenic,nan,nan,46005,0,38,0.005079535,0.0050666775,99.4920465178452,38.0,3.6635616,0,1,0,True,0,0,0
chr6:85403682-85403947,266,0,0,0,intergenic,nan,nan,45636,0,82,0.010961101,0.010901464,98.90388985429756,82.0,4.4188404,0,1,0,True,0,0,0
chr6:85449502-85450410,909,1,1,1,exon,NT5E,ENSG00000135318,0,0,383,0.051196363,0.049928907,94.88036358775564,383.0,5.9506426,0,1,0,True,0,1,0
chr6:85479231-85479577,347,0,1,0,intron,NT5E,ENSG00000135318,5819,0,107,0.014302901,0.01420158,98.5697099318273,107.0,4.6821313,0,1,0,True,0,0,0
chr6:85490134-85491212,1079,1,1,0,exon,NT5E,ENSG00000135318,4736,0,499,0.06670231,0.06457194,93.32976874749365,499.0,6.214608,0,1,0,True,0,1,0
chr6:85593308-85594417,1110,1,1,1,exon,RP11-321N4.5,ENSG00000271793,0,0,539,0.07204919,0.06957195,92.79508087154124,539.0,6.291569,0,1,0,True,0,1,0
chr6:85678392-85679274,883,0,0,0,intergenic,nan,nan,34599,0,538,0.07191552,0.06944726,92.80844806844006,538.0,6.289716,0,1,0,True,0,1,0
chr6:87154904-87155869,966,1,1,1,exon,ZNF292,ENSG00000188994,0,0,557,0.07445528,0.07181382,92.55447132736263,557.0,6.324359,0,1,0,True,0,1,0
chr6:87701500-87702839,1340,1,1,1,exon,AKIRIN2,ENSG00000135334,0,0,562,0.075123645,0.07243568,92.4876353428686,562.0,6.3332796,0,0,0,True,0,0,0
chr6:88963231-88963888,658,1,1,1,exon,RNGTT,ENSG00000111880,0,0,382,0.051062692,0.04980174,94.89373078465448,382.0,5.9480352,0,1,0,True,0,1,0
chr6:89352180-89353055,876,1,1,1,exon,UBE2J1,ENSG00000198833,0,0,568,0.07592568,0.07318139,92.40743216147574,568.0,6.3438807,0,1,0,True,0,1,0
chr6:89518220-89519027,808,0,1,0,intron,ANKRD6,ENSG00000135299,9066,0,205,0.027402753,0.027034018,97.25972463574388,205.0,5.327876,0,1,0,True,0,0,0
chr6:89617929-89618437,509,1,1,0,exon,LYRM2,ENSG00000083099,1530,0,98,0.013099853,0.0130147915,98.6900147039166,98.0,4.59512,0,0,0,True,0,0,0
chr6:90403610-90404382,773,0,0,0,intergenic,nan,nan,106701,0,278,0.037160806,0.036486987,96.28391926213074,278.0,5.6312118,1,1,1,True,0,1,0
chr6:91031682-91031951,270,0,0,0,intergenic,nan,nan,444636,0,42,0.0056142225,0.0055985213,99.43857773024996,42.0,3.7612002,0,0,1,True,0,0,0
chr6:96104488-96105183,696,0,1,0,intron,FUT9,ENSG00000172461,88503,0,252,0.033685338,0.033130415,96.6314663814998,252.0,5.5333896,0,0,0,True,0,0,0
chr6:96316193-96316422,230,0,0,0,intergenic,nan,nan,205172,0,23,0.0030744553,0.0030697389,99.69255447132736,23.0,3.1780539,0,0,0,True,0,0,0
chr6:96521395-96522301,907,1,1,1,exon,UFL1,ENSG00000014123,0,0,380,0.050795346,0.049547352,94.92046517845208,380.0,5.9427996,0,1,0,True,0,1,0
chr6:98947333-98948300,968,1,1,1,exon,FBXL4,ENSG00000112234,0,0,357,0.047720894,0.04661723,95.22791070712472,357.0,5.880533,0,1,0,True,0,1,0
chr6:99393671-99394258,588,1,1,1,exon,COQ3,ENSG00000132423,0,0,126,0.016842669,0.016702404,98.3157331907499,126.0,4.8441873,0,0,0,True,0,0,0
