peak_id,peak_width,exon,gene,promoter,annotation,gene_name,gene_id,tss_distance,ENCODE_blacklist,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,contains_primed_enhancers,contains_active_enhancers,contains_repressed_enhancers,highly_variable,mean,std,contains_primed_enhancers_2nd_and_3rd_trimester,contains_active_enhancers_2nd_and_3rd_trimester,contains_repressed_enhancers_2nd_and_3rd_trimester
chr6:10403578-10404887,1310,1,1,1,exon,TFAP2A,ENSG00000137203,0,0,1055,0.14102393,0.13192604,85.89760727175512,1055.0,6.9622436,0,1,0,True,0.5975229306589134,1.2211956404598823,0,1,0
chr6:10412110-10413102,993,1,1,1,exon,TFAP2A,ENSG00000137203,0,0,564,0.07539099,0.0726843,92.46090094907098,564.0,6.336826,0,1,1,True,0.4456659042073101,1.139607681387359,0,1,1
chr6:10418949-10419742,794,1,1,1,exon,TFAP2A,ENSG00000137203,0,0,434,0.058013633,0.056393217,94.19863654591632,434.0,6.075346,0,0,0,True,0.3984106863939863,1.205479132758029,0,0,0
chr6:10419893-10420168,276,0,0,1,promoter,TFAP2A,ENSG00000137203,233,0,215,0.028739473,0.02833424,97.12605266675578,215.0,5.3752785,0,0,0,True,0.2193863834776838,1.0846723604718231,0,0,0
chr6:10694271-10695142,872,1,1,1,exon,PAK1IP1,ENSG00000111845,0,0,402,0.05373613,0.05234207,94.62638684667826,402.0,5.9989367,0,1,0,True,0.30882468255207535,1.1195334969993167,0,1,0
chr6:10722707-10723212,506,1,1,1,exon,TMEM14C,ENSG00000111843,0,0,451,0.060286056,0.058538735,93.97139419863656,451.0,6.1136823,0,0,0,True,0.3609096299322149,1.2080236371258612,0,0,0
chr6:10747163-10747937,775,1,1,1,exon,RP11-637O19.3,ENSG00000272162,0,0,553,0.0739206,0.07131606,92.6079401149579,553.0,6.317165,0,1,0,True,0.4124816827233364,1.1673435913787187,0,1,0
chr6:10837884-10838764,881,1,1,1,exon,MAK,ENSG00000111837,0,0,460,0.061489105,0.05967274,93.85108942654723,460.0,6.133398,0,1,0,True,0.36780913431192913,1.2264721994957064,0,1,0
chr6:11044077-11044671,595,1,1,1,exon,ELOVL2,ENSG00000197977,0,0,228,0.030477209,0.030022005,96.95227910707123,228.0,5.433722,0,0,1,True,0.351966195284817,1.1916478035315499,0,0,1
chr6:11229729-11229983,255,0,1,0,intron,NEDD9,ENSG00000111859,2674,0,191,0.025531346,0.025210865,97.44686539232724,191.0,5.2574954,0,1,0,True,0.21529233211199825,1.0402237422838738,0,0,0
chr6:11232019-11232819,801,1,1,1,exon,NEDD9,ENSG00000111859,0,0,389,0.051998395,0.05069159,94.8001604063628,389.0,5.966147,0,0,0,True,0.378113147145445,1.1834371695721337,0,0,0
chr6:11525544-11526142,599,0,0,0,intergenic,nan,nan,12135,0,228,0.030477209,0.030022005,96.95227910707123,228.0,5.433722,0,0,0,True,0.20302755826920163,0.9489407751562821,0,0,0
chr6:11598403-11599058,656,0,0,0,intergenic,nan,nan,60124,0,314,0.041973,0.04111603,95.80270017377356,314.0,5.7525725,0,1,0,True,0.27089743893166646,1.0771908217247468,0,1,0
chr6:11613879-11614224,346,0,0,0,intergenic,nan,nan,75600,0,163,0.02178853,0.021554552,97.82114690549392,163.0,5.0998664,0,0,0,True,0.24697415575618767,1.0753571975935718,0,0,0
chr6:11652851-11653601,751,0,0,0,intergenic,nan,nan,74955,0,185,0.024729315,0.024428494,97.52706857372009,185.0,5.2257466,1,1,0,True,0.35528267407733655,1.1249475363906818,1,1,0
chr6:11932771-11933464,694,0,0,0,intergenic,nan,nan,75297,0,101,0.013500869,0.013410545,98.64991311322017,101.0,4.624973,0,0,0,True,0.16222978299719576,1.0401324422732938,0,0,0
chr6:12008560-12009249,690,1,1,1,exon,HIVEP1,ENSG00000095951,0,0,314,0.041973,0.04111603,95.80270017377356,314.0,5.7525725,0,1,0,True,0.3150416339407209,1.2589758352612268,0,1,0
chr6:12010803-12012299,1497,1,1,1,exon,HIVEP1,ENSG00000095951,0,0,844,0.11281914,0.106896564,88.71808581740409,844.0,6.7393365,0,1,0,True,0.46922284012393006,1.1288356847239414,0,1,0
chr6:12717993-12718343,351,1,1,1,exon,PHACTR1,ENSG00000112137,0,0,60,0.008020318,0.007988326,99.19796818607138,60.0,4.1108737,0,0,0,True,0.11797875604525981,0.754367302630565,0,0,0
chr6:13328032-13328878,847,1,1,1,exon,TBC1D7,ENSG00000145979,0,0,344,0.045983158,0.044957265,95.40168426680926,344.0,5.8435445,0,1,0,True,0.2573985737109213,1.0451983947975583,0,1,0
chr6:13480153-13481385,1233,0,1,0,intron,GFOD1,ENSG00000145990,4797,0,283,0.03782917,0.037131194,96.21708327763668,283.0,5.6489744,0,1,0,True,0.4776459469294807,1.1164525335530084,0,1,0
chr6:13561069-13562294,1226,0,0,0,intergenic,nan,nan,12234,0,225,0.030076193,0.029632773,96.99238069776769,225.0,5.420535,1,0,1,True,0.23863462300294846,1.1943490648822865,0,0,0
chr6:13574167-13575431,1265,1,1,1,exon,SIRT5,ENSG00000124523,0,0,629,0.08407967,0.08073139,91.5920331506483,629.0,6.4457197,1,1,1,True,0.46748336002823815,1.2364366808723295,0,1,0
chr6:13614541-13615657,1117,1,1,1,exon,NOL7,ENSG00000225921,0,0,461,0.061622776,0.059798658,93.83772222964843,461.0,6.135565,0,1,0,True,0.38208396141434176,1.2082746351985723,0,1,0
chr6:13769066-13769940,875,0,0,0,intergenic,nan,nan,31404,0,182,0.024328299,0.02403708,97.56717016441652,182.0,5.209486,0,0,0,True,0.1434369978772429,0.9065539666038763,0,0,0
chr6:13775468-13775898,431,0,0,0,intergenic,nan,nan,25446,0,206,0.027536426,0.027164118,97.24635743884508,206.0,5.332719,0,0,0,True,0.2562227720805906,1.0760360809738219,0,0,0
chr6:13776580-13777630,1051,0,0,0,intergenic,nan,nan,23714,0,261,0.034888383,0.034293577,96.51116160941052,261.0,5.5683446,0,1,0,True,0.28761662735151006,1.0349515004408372,0,1,0
chr6:13813575-13814785,1211,1,1,1,exon,MCUR1,ENSG00000050393,0,0,651,0.08702045,0.08344042,91.29795481887447,651.0,6.4800444,0,1,0,True,0.4146880125683093,1.1253339267006368,0,1,0
chr6:13953105-13953385,281,0,1,0,intron,RNF182,ENSG00000180537,27911,0,46,0.0061489106,0.006130083,99.38510894265472,46.0,3.8501477,0,0,0,True,0.13713967038006203,1.0126704052940634,0,0,0
chr6:14322031-14322298,268,0,0,0,intergenic,nan,nan,204389,0,37,0.004945863,0.0049336725,99.50541371474402,37.0,3.637586,0,0,0,True,0.056207140334696475,0.6751535212149418,0,0,0
chr6:14840551-14840888,338,0,0,0,intergenic,nan,nan,405407,0,151,0.020184467,0.019983461,97.98155326827964,151.0,5.0238805,0,0,0,True,0.18914189442219292,0.9566620658272741,0,0,0
chr6:14923721-14924458,738,0,0,0,intergenic,nan,nan,321837,0,293,0.039165888,0.03841836,96.08341130864858,293.0,5.68358,0,1,0,True,0.2808395972154109,1.0604267928170457,0,0,0
chr6:15019217-15019529,313,0,0,0,intergenic,nan,nan,226766,0,136,0.018179387,0.018016117,98.1820612217618,136.0,4.919981,0,1,0,True,0.21927314011696883,1.0413978744497003,0,1,0
chr6:15021805-15022491,687,0,0,0,intergenic,nan,nan,223804,0,356,0.04758722,0.046489634,95.24127790402352,356.0,5.8777356,0,0,0,True,0.33054030214776753,1.1220185869506913,0,0,0
chr6:15036618-15037097,480,0,0,0,intergenic,nan,nan,209198,0,86,0.0114957895,0.011430215,98.85042106670232,86.0,4.465908,1,1,1,True,0.13651408073554136,0.8713643344569587,0,0,0
chr6:15062253-15062975,723,0,0,0,intergenic,nan,nan,183320,0,463,0.06189012,0.060050454,93.81098783585082,463.0,6.1398845,0,1,0,True,0.33989372198774387,1.1666387374463973,0,1,0
chr6:15222245-15222455,211,0,0,0,intergenic,nan,nan,23840,0,62,0.008287662,0.008253507,99.17123379227375,62.0,4.1431346,0,1,0,True,0.11043483040444957,0.7817218376501849,0,1,0
chr6:15244858-15246133,1276,0,0,1,promoter,JARID2,ENSG00000008083,162,0,554,0.07405427,0.071440525,92.59457291805909,554.0,6.3189683,0,1,0,True,0.4065197812633721,1.112493724747879,0,1,0
chr6:15248208-15249028,821,1,1,1,exon,JARID2,ENSG00000008083,0,0,459,0.061355434,0.059546802,93.86445662344607,459.0,6.1312265,0,1,0,True,0.3902841144936795,1.2446960916863141,0,1,0
chr6:15412798-15413187,390,0,1,0,intron,JARID2,ENSG00000008083,88170,0,68,0.009089693,0.0090486305,99.0910306108809,68.0,4.2341065,1,0,0,True,0.13592327805853868,0.8850277142311275,1,0,0
chr6:15662171-15663175,1005,1,1,1,exon,DTNBP1,ENSG00000047579,0,0,310,0.04143831,0.04060275,95.8561689613688,310.0,5.739793,1,1,1,True,0.2506870582106605,1.0146469372742652,1,1,0
chr6:15993711-15994107,397,0,0,0,intergenic,nan,nan,135017,0,93,0.012431493,0.012354856,98.75685068841064,93.0,4.543295,1,0,0,True,0.20154768020022476,0.935700327601185,1,0,0
chr6:16128462-16129595,1134,1,1,1,exon,MYLIP,ENSG00000007944,0,0,585,0.078198105,0.075291224,92.18018981419596,585.0,6.3733196,0,0,0,True,0.36280885608406205,1.1644279241913855,0,0,0
chr6:16130409-16130730,322,1,1,0,exon,MYLIP,ENSG00000007944,1237,0,124,0.016575323,0.016439453,98.34246758454752,124.0,4.828314,0,1,0,True,0.1724512594312753,0.910107310497401,0,0,0
chr6:16277359-16277669,311,0,1,0,intron,GMPR,ENSG00000137198,11848,0,45,0.006015239,0.0059972196,99.39847613955354,45.0,3.8286414,0,0,0,True,0.07181281721347492,0.7252862782937641,0,0,0
chr6:16759908-16760302,395,0,1,0,intron,ATXN1,ENSG00000124788,1153,0,109,0.014570245,0.014465119,98.54297553802968,109.0,4.7004805,0,1,0,True,0.19685085015360207,0.9213559095595412,0,1,0
chr6:17291618-17292111,494,1,1,0,exon,RBM24,ENSG00000112183,1648,0,147,0.01964978,0.019459214,98.03502205587488,147.0,4.9972124,1,1,1,True,0.3039380043061996,1.1387985102478833,1,0,1
chr6:17417321-17418624,1304,0,1,0,intron,CAP2,ENSG00000112186,23588,0,377,0.050394334,0.04916565,94.96056676914851,377.0,5.934894,0,1,0,True,0.31764667097420685,1.1168790468667125,0,1,0
chr6:17589437-17590255,819,0,0,0,intergenic,nan,nan,10099,0,183,0.02446197,0.024167567,97.55380296751773,183.0,5.214936,0,0,0,True,0.2428856666758207,0.9925621369147992,0,0,0
chr6:17599982-17601113,1132,1,1,1,exon,FAM8A1,ENSG00000137414,0,0,389,0.051998395,0.05069159,94.8001604063628,389.0,5.966147,0,1,0,True,0.3401497402582295,1.105199057847517,0,1,0
chr6:17706325-17707117,793,1,1,1,exon,NUP153,ENSG00000124789,0,0,503,0.067237,0.065073065,93.2762999598984,503.0,6.222576,0,1,0,True,0.36929493200649544,1.184264634409998,0,1,0
chr6:17791562-17791882,321,0,1,0,intron,KIF13A,ENSG00000137177,2814,0,27,0.0036091432,0.0036026458,99.63908568373212,27.0,3.3322046,1,0,1,True,0.09968214098305696,0.848208428642604,0,0,0
chr6:17865690-17866180,491,0,1,0,intron,KIF13A,ENSG00000137177,48489,0,203,0.02713541,0.026773771,97.2864590295415,203.0,5.31812,0,1,0,True,0.23286019950493972,0.9496994468215461,0,1,0
chr6:17998400-17998917,518,0,0,0,intergenic,nan,nan,10776,0,293,0.039165888,0.03841836,96.08341130864858,293.0,5.68358,1,1,0,True,0.2634843324723376,1.08566075653846,0,0,0
chr6:18154652-18155567,916,1,1,1,exon,KDM1B,ENSG00000165097,0,0,472,0.06309317,0.061182745,93.69068306376153,472.0,6.1590953,0,0,0,True,0.36178351009424115,1.2000902867688557,0,0,0
chr6:18263858-18264912,1055,1,1,1,exon,DEK,ENSG00000124795,0,0,425,0.056810588,0.05525549,94.3189413180056,425.0,6.0544395,0,1,0,True,0.35780409478163405,1.1612472094333541,0,1,0
chr6:18308981-18309383,403,0,0,0,intergenic,nan,nan,44157,0,148,0.019783452,0.019590303,98.02165485897606,148.0,5.0039463,0,0,0,True,0.19969289912533272,0.9606395727065954,0,0,0
chr6:18387031-18387508,478,1,1,1,exon,RNF144B,ENSG00000137393,0,0,114,0.0152386045,0.0151236635,98.47613955353565,114.0,4.744932,0,1,0,True,0.24753772881695388,1.0466873445437284,0,1,0
chr6:18503827-18504208,382,0,0,0,intergenic,nan,nan,116312,0,67,0.008956022,0.0089161545,99.1043978077797,67.0,4.2195077,0,1,0,True,0.17422010268750898,0.9778750158431103,0,0,0
chr6:19804417-19805119,703,0,0,0,intergenic,nan,nan,32266,0,314,0.041973,0.04111603,95.80270017377356,314.0,5.7525725,0,1,1,True,0.3079976786750361,1.0632226629582704,0,1,1
chr6:20401205-20401975,771,1,1,1,exon,E2F3,ENSG00000112242,0,0,498,0.06656864,0.06444662,93.34313594439246,498.0,6.212606,0,1,1,True,0.41198758365736937,1.2513350801454657,0,0,1
chr6:20840526-20841140,615,0,1,0,intron,CDKAL1,ENSG00000145996,294184,0,158,0.021120172,0.020900233,97.88798288998797,158.0,5.0689044,0,1,1,True,0.16300839969418737,0.9302528164836343,0,0,0
chr6:20877144-20878081,938,0,1,0,intron,CDKAL1,ENSG00000145996,322730,0,390,0.052132066,0.050818644,94.78679320946397,390.0,5.9687076,0,0,0,True,0.38098816100880956,1.1823839896023765,0,0,0
chr6:21426820-21427336,517,0,0,0,intergenic,nan,nan,165431,0,128,0.017110012,0.016965285,98.28899879695228,128.0,4.8598123,0,0,0,True,0.15430509483282184,0.8440882843406546,0,0,0
chr6:21608459-21608958,500,0,0,0,intergenic,nan,nan,15690,0,190,0.025397673,0.025080511,97.46023258922604,190.0,5.2522736,1,1,0,True,0.3339377332510218,1.1638220697902504,0,1,0
chr6:21609488-21610221,734,0,0,0,intergenic,nan,nan,16719,0,230,0.030744553,0.030281408,96.92554471327362,230.0,5.4424176,0,0,0,True,0.3635873715466268,1.1422290890708238,0,0,0
chr6:21679645-21680283,639,0,0,0,intergenic,nan,nan,86876,0,102,0.013634541,0.013542427,98.63654591632135,102.0,4.634729,0,0,0,True,0.23544316168142027,0.9749063481127149,0,0,0
chr6:21719833-21720688,856,0,0,0,intergenic,nan,nan,127064,0,279,0.03729448,0.036615863,96.27055206523193,279.0,5.6347895,0,0,0,True,0.28778290331579376,1.062266415816751,0,0,0
chr6:24666361-24667386,1026,1,1,1,exon,ACOT13,ENSG00000112304,0,0,603,0.080604196,0.077520326,91.93958027001736,603.0,6.403574,0,1,0,True,0.4421566799552651,1.1769327090385227,0,1,0
chr6:24720670-24721762,1093,1,1,1,exon,C6orf62,ENSG00000112308,0,0,742,0.0991846,0.09456863,90.08153990108272,742.0,6.610696,0,0,0,True,0.47845521853254847,1.1983210511177567,0,0,0
chr6:24774696-24775605,910,1,1,1,exon,GMNN,ENSG00000112312,0,0,491,0.06563294,0.063568935,93.43670632268412,491.0,6.1984787,0,1,0,True,0.40502593068650894,1.2472882437553479,0,1,0
chr6:24775845-24776075,231,0,1,1,promoter,GMNN,ENSG00000112312,377,0,94,0.012565165,0.012486878,98.74348349151182,94.0,4.553877,0,1,0,True,0.15641535291913336,0.9144201882014742,0,1,0
chr6:25217346-25217791,446,0,0,0,intergenic,nan,nan,61286,0,146,0.019516107,0.01932811,98.04838925277367,146.0,4.9904327,0,1,0,True,0.17938478749393696,0.9603264413501874,0,1,0
chr6:25991693-25992994,1302,0,0,0,intergenic,nan,nan,24737,0,452,0.06041973,0.058664802,93.95802700173772,452.0,6.115892,1,1,0,True,0.3702435716357536,1.228142658421302,1,1,0
chr6:26026934-26027464,531,1,1,1,exon,HIST1H4B,ENSG00000278705,0,0,285,0.03809651,0.037388757,96.19034888383906,285.0,5.655992,1,1,1,True,0.3159551903767235,1.1714150077781396,0,1,0
chr6:26031877-26032304,428,1,1,1,exon,HIST1H3B,ENSG00000274267,0,0,209,0.027937442,0.02755431,97.20625584814864,209.0,5.3471074,0,1,0,True,0.25151473075259295,1.1565871816868356,0,1,0
chr6:26033144-26034047,904,1,1,1,exon,HIST1H2AB,ENSG00000278463,0,0,386,0.05159738,0.05031032,94.84026199705922,386.0,5.9584246,0,1,0,True,0.3279913275607101,1.2448330381278638,0,1,0
chr6:26043497-26044328,832,1,1,1,exon,HIST1H3C,ENSG00000278272,0,0,487,0.06509825,0.06306705,93.49017511027937,487.0,6.1903152,0,1,0,True,0.37998810191206245,1.2821407929247928,0,1,0
chr6:26044935-26045478,544,1,1,1,exon,HIST1H3C,ENSG00000278272,0,0,277,0.037027135,0.036358096,96.29728645902954,277.0,5.627621,0,1,0,True,0.28397916467687334,1.0333327128910197,0,1,0
chr6:26054930-26055586,657,0,0,0,intergenic,nan,nan,841,0,344,0.045983158,0.044957265,95.40168426680926,344.0,5.8435445,0,1,0,True,0.34375988286712056,1.1876359151514568,0,0,0
chr6:26056115-26056630,516,1,1,1,exon,HIST1H1C,ENSG00000187837,0,0,281,0.037561823,0.03687356,96.2438176714343,281.0,5.641907,0,1,0,True,0.3361412427681347,1.187208347114925,0,1,0
chr6:26109794-26110079,286,0,0,1,promoter,HIST1H1T,ENSG00000187475,1657,0,153,0.020451812,0.020245483,97.95481887448202,153.0,5.0369525,1,0,1,True,0.13217509526251597,0.935237884871446,0,0,0
chr6:26123556-26124482,927,1,1,1,exon,HIST1H2AC,ENSG00000180573,0,0,584,0.07806443,0.07516724,92.19355701109475,584.0,6.371612,0,1,0,True,0.3934280822015355,1.1508828880853437,0,1,0
chr6:26156166-26156686,521,1,1,1,exon,HIST1H2BD,ENSG00000158373,0,0,323,0.043176048,0.042269953,95.68239540168426,323.0,5.7807436,0,1,0,True,0.29757499680444327,1.0830095615990687,0,1,0
chr6:26171609-26172212,604,1,1,1,exon,HIST1H2BE,ENSG00000274290,0,0,321,0.042908702,0.042013638,95.70912979548189,321.0,5.7745514,0,1,0,True,0.2600975478083722,0.9891978143213621,0,1,0
chr6:26198861-26199535,675,1,1,1,exon,HIST1H2AD,ENSG00000196866,0,0,361,0.04825558,0.047127433,95.17444191952949,361.0,5.891644,0,1,0,True,0.36964087448879374,1.203012270361639,0,1,0
chr6:26216254-26217332,1079,1,1,1,exon,HIST1H2BG,ENSG00000273802,0,0,604,0.08073787,0.07764402,91.92621307311856,604.0,6.4052286,0,1,0,True,0.41474089058805863,1.210963628994117,0,1,0
chr6:26233675-26234138,464,0,0,0,intergenic,nan,nan,794,0,143,0.019115092,0.018934693,98.08849084347013,143.0,4.9698133,0,1,0,True,0.1779863543907322,1.1139207181152808,0,1,0
chr6:26240067-26240803,737,1,1,1,exon,HIST1H4F,ENSG00000274618,0,0,342,0.045715813,0.04470164,95.42841866060688,342.0,5.8377304,0,1,0,True,0.3472146992229006,1.2704557360504163,0,1,0
chr6:26249720-26250457,738,1,1,1,exon,HIST1H3F,ENSG00000277775,147,0,269,0.03595776,0.035326373,96.40422403422002,269.0,5.598422,0,1,0,True,0.2804044966818484,1.1219638314392528,0,1,0
chr6:26272147-26273561,1415,1,1,1,exon,HIST1H2BI,ENSG00000278588,0,0,620,0.08287662,0.07962104,91.7123379227376,620.0,6.431331,0,1,0,True,0.4140887456003518,1.2443026841926503,0,1,0
chr6:26285108-26286021,914,1,1,1,exon,HIST1H4H,ENSG00000158406,0,0,522,0.069776766,0.067449994,93.022323218821,522.0,6.2595816,0,1,0,True,0.40937227132955994,1.2008684729301682,0,1,0
chr6:26421076-26421771,696,0,0,0,intergenic,nan,nan,11492,0,117,0.01563962,0.0155185815,98.4360379628392,117.0,4.7706847,0,1,0,True,0.12435299869900877,0.9626921753936913,0,1,0
chr6:26428162-26428557,396,0,0,0,intergenic,nan,nan,11914,0,56,0.0074856305,0.0074577522,99.2514369736666,56.0,4.0430512,0,0,0,True,0.16955997400318326,0.8613011565858788,0,0,0
chr6:26537252-26538682,1431,1,1,1,exon,HMGN4,ENSG00000182952,0,0,750,0.10025398,0.09554104,89.97460232589226,750.0,6.6214056,0,1,0,True,0.5102178125818618,1.2873284175980069,0,0,0
chr6:26539118-26539344,227,0,1,0,intron,HMGN4,ENSG00000182952,679,0,74,0.009891726,0.009843123,99.01082742948805,74.0,4.317488,0,1,0,True,0.06384683144250738,0.6764445556679859,0,1,0
chr6:26553818-26554149,332,0,0,0,intergenic,nan,nan,15379,0,148,0.019783452,0.019590303,98.02165485897606,148.0,5.0039463,0,0,0,True,0.1910759306931812,1.0398923815071779,0,0,0
chr6:26659157-26660227,1071,1,1,1,exon,ZNF322,ENSG00000181315,0,0,310,0.04143831,0.04060275,95.8561689613688,310.0,5.739793,0,0,0,True,0.3028008100926085,1.0876264446330626,0,0,0
chr6:27019682-27020467,786,0,0,0,intergenic,nan,nan,112080,0,290,0.03876487,0.038032383,96.12351289934502,290.0,5.673323,0,1,0,True,0.31292227022035274,1.1762863253582245,0,0,0
chr6:27081120-27081570,451,0,0,0,intergenic,nan,nan,50977,0,42,0.0056142225,0.0055985213,99.43857773024996,42.0,3.7612002,0,0,0,True,0.15385673790990373,0.9084920814192067,0,0,0
chr6:27133674-27134087,414,1,1,1,exon,HIST1H2AG,ENSG00000196787,631,0,195,0.026066033,0.025732104,97.393396604732,195.0,5.278115,0,1,0,True,0.1952004872702862,0.9776925778140406,0,1,0
chr6:27146674-27147541,868,1,1,1,exon,HIST1H2BK,ENSG00000197903,0,0,622,0.083143964,0.07986789,91.68560352893998,622.0,6.4345465,0,1,0,True,0.445912394074968,1.2019206743671091,0,1,0
chr6:27250874-27252138,1265,1,1,1,exon,PRSS16,ENSG00000112812,0,0,719,0.09611014,0.091767676,90.38898542975538,719.0,6.5792513,0,1,0,True,0.4744152502214089,1.1353284600680078,0,1,0
chr6:27358874-27359631,758,0,0,0,intergenic,nan,nan,14983,0,191,0.025531346,0.025210865,97.44686539232724,191.0,5.2574954,0,0,0,True,0.30558791839314314,1.0408413595353643,0,0,0
chr6:27388280-27389132,853,1,1,1,exon,ZNF391,ENSG00000124613,0,0,231,0.030878225,0.030411085,96.91217751637484,231.0,5.4467373,0,1,0,True,0.29145683267291983,1.1460578135835817,0,1,0
chr6:27502646-27503151,506,0,0,0,intergenic,nan,nan,29527,0,140,0.018714076,0.018541122,98.12859243416656,140.0,4.94876,1,1,1,True,0.19879030088463795,1.1984049748731562,0,0,0
chr6:27752231-27753550,1320,0,0,0,intergenic,nan,nan,54380,0,349,0.046651516,0.045596037,95.3348482823152,349.0,5.857933,0,0,0,True,0.3535761314076883,1.2074383250275322,0,0,0
chr6:27837111-27837479,369,0,0,1,promoter,HIST1H2BN,ENSG00000233822,280,0,160,0.021387516,0.021162013,97.86124849619034,160.0,5.081404,0,1,0,True,0.17871376228562597,0.9205605272233257,0,1,0
chr6:27837752-27839098,1347,1,1,1,exon,HIST1H2AK,ENSG00000275221,0,0,584,0.07806443,0.07516724,92.19355701109475,584.0,6.371612,0,1,0,True,0.42343548655653745,1.1979891713047341,0,1,0
chr6:27902473-27903596,1124,0,0,0,intergenic,nan,nan,8799,0,377,0.050394334,0.04916565,94.96056676914851,377.0,5.934894,0,1,0,True,0.3498827922186029,1.268980958758749,0,1,0
chr6:28080502-28081327,826,1,1,1,exon,ZNF165,ENSG00000197279,0,0,344,0.045983158,0.044957265,95.40168426680926,344.0,5.8435445,0,1,0,True,0.3263788009006238,1.2182124917724284,0,1,0
chr6:28489359-28490216,858,0,0,0,intergenic,nan,nan,25570,0,253,0.03381901,0.03325972,96.618099184601,253.0,5.5373344,1,1,1,True,0.1849990946536185,1.034029261893908,1,0,0
chr6:28866234-28866916,683,0,0,0,intergenic,nan,nan,40667,0,269,0.03595776,0.035326373,96.40422403422002,269.0,5.598422,0,1,1,True,0.22146624089437744,0.986209648146147,0,1,1
chr6:28895505-28896622,1118,0,0,0,intergenic,nan,nan,10961,0,524,0.070044115,0.06769988,92.9955888250234,524.0,6.263398,0,0,0,True,0.3930134009682226,1.056527544908659,0,0,0
chr6:28923080-28924396,1317,1,1,1,exon,TRIM27,ENSG00000204713,0,0,548,0.07325224,0.070693515,92.67477609945192,548.0,6.3080983,0,1,0,True,0.42483390226007517,1.1845542108453047,0,1,0
chr6:29675533-29675856,324,0,1,0,intron,ZFP57,ENSG00000204644,1297,0,48,0.0064162547,0.006395758,99.35837454885711,48.0,3.8918204,0,0,0,True,0.14307747790264133,0.814584119425652,0,0,0
chr6:29752590-29753339,750,0,0,0,intergenic,nan,nan,27055,0,175,0.023392595,0.023123182,97.6607405427082,175.0,5.170484,0,0,1,True,0.34857081087133135,1.1238644021624287,0,0,1
chr6:29790548-29791020,473,0,0,0,intergenic,nan,nan,35946,0,143,0.019115092,0.018934693,98.08849084347013,143.0,4.9698133,0,0,0,True,0.307270097071069,1.1335620424576447,0,0,0
