uniprot,protein_name,transmembrane,peripheral,secreted,secreted_desc,secreted_highlight,receptor,receptor_desc,integrin,other,other_desc,tags,tags_reason,tags_description,pfam
O60925,PFD1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P61758,PFD3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NQP4,PFD4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q99471,PFD5_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O15212,PFD6_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q4G0N4,NAKD2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8IZF0,NALCN_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O60682,MUSC_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P12525,MYCP1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9Y6X6,MYO16_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8IZQ8,MYCD_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9HB07,MYG1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q13951,PEBB_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NPC7,MYNN_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NPC6,MYOZ2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O60237,MYPT2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9UL68,MYT1L_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8NFW9,MYRIP_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P50458,LHX2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q13136,LIPA1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O43766,LIAS_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q2Q1W2,LIN41_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q5W064,LIPJ_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P09960,LKHA4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NUN5,LMBD1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9BRT6,LLPH_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P02545,LMNA_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8N9Z9,LMTD1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9C0E8,LNP_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8TBB1,LNX1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8N448,LNX2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9GZZ1,NAA50_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8N309,LRC43_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6ZQY2,LR74B_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q96FV0,LRC46_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8N5H3,LRA25_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A6NHZ5,LR14B_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P11055,MYH3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P12883,MYH7_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q86TC9,MYPN_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q5VVJ2,MYSM1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q5VTT5,MYOM3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O14974,MYPT1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P28698,MZF1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q96S96,PEBP4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P15172,MYOD1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q13506,NAB1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9BWU0,NADAP_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q96BF6,NACC2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9BZK3,NACP4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P59045,NAL11_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q69YL0,NCAS2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NWS0,PIHD1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8WWB5,PIHD2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O43678,NDUA2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9UGV2,NDRG3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9UI09,NDUAC_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P52849,NDST2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9P0J0,NDUAD_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9H3R1,NDST4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q15843,NEDD8_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q7L592,NDUF7_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O75489,NDUS3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6ZWH5,NEK10_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q96PY6,NEK1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9UJ70,NAGK_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O60934,NBN_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q09161,NCBP1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q13562,NDF1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O43639,NCK2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P19878,NCF2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q71RS6,NCKX5_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9P1Y6,PHRF1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q3MUY2,PIGY_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O95167,NDUA3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9ULP0,NDRG4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q16718,NDUA5_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8N987,NECA1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O76041,NEBL_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q96P71,NECA3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P29120,NEC1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O00217,NDUS8_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O43181,NDUS4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O43920,NDUS5_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O14524,NEMP1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A6NFY4,NEMP2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P78337,PITX1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q99697,PITX2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q16649,NFIL3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8N5V2,NGEF_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P07196,NFL_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O00712,NFIB_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P08651,NFIC_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P59046,NAL12_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6NSW7,NANP8_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8TBE9,NANP_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6IQ20,NAPEP_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8NI08,NCOA7_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NRX4,PHP14_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9H0N5,PHS2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q86W24,NAL14_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9Y303,NAGA_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8WX94,NALP7_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q86W28,NALP8_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P60323,NANO3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P0DI83,NARR_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P00387,NB5R3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q7L1T6,NB5R4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6IPT4,NB5R5_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A2RRP1,NBAS_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A0A0U1RRE5,NBDY_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8NFP9,NBEA_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6ZS30,NBEL1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q15788,NCOA1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q13772,NCOA4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6PIU2,NCEH1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O75376,NCOR1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9Y618,NCOR2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9UI40,NCKX2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9HC58,NCKX3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P20941,PHOS_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P56181,NDUV3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q96PU5,NED4L_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O75306,NDUS2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9Y6K9,NEMO_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9UKF7,PITC1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9GZP4,PITH1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q12968,NFAC3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9BR09,NEUL2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q96HR8,NAF1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A6NI72,NCF1B_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O14513,NCKP5_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q96NK8,NDF6_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q969V3,NCLN_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9UN36,NDRG2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q16795,NDUA9_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P56556,NDUA6_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P52848,NDST1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q5TEU4,NDUF5_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q330K2,NDUF6_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q7Z6G3,NECA2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q969S2,NEIL2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8NHV4,NEDD1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8NG66,NEK11_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9ULJ8,NEB1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6P4R8,NFRKB_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9Y697,NFS1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q86UQ8,NFE4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P12036,NFH_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P25208,NFYB_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P13535,MYH8_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9H792,PEAK1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9BUA6,MYL10_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P08590,MYL3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9Y2K3,MYH15_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P24844,MYL9_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P23409,MYF6_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O00160,MYO1F_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q15742,NAB2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9H009,NACA2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O95544,NADK_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O43933,PEX1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q69YI7,NAIF1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9UHQ1,NARF_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q53F19,NCBP3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9GZM8,NDEL1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P16435,NCPR_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A8MVU1,NCF1C_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P14598,NCF1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q86VD9,PIGZ_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q86V86,PIM3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P51970,NDUA8_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P20591,MX1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P10244,MYBB_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q92968,PEX13_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O75381,PEX14_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9Y5Y5,PEX16_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8N7R0,NANG2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q7Z5D8,NANGN_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q15080,NCF4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
A6PVI3,NCB2L_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9HD90,NDF4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9NXR1,NDE1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6P996,PDXD1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6P474,PDXD2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P50539,MXI1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8TBZ2,MYBPP_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P02144,MYG_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q96EZ4,MYEOV_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q02045,MYL5_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9UKX2,MYH2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q12965,MYO1E_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q13459,MYO9B_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9UBB6,NCDN_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P40205,NCYM_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9HCD5,NCOA5_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q14686,NCOA6_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O14777,NDC80_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O60721,NCKX1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P10243,MYBA_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P53602,MVD1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9UKX3,MYH13_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P13349,MYF5_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9H1R3,MYLK2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6IA69,NADE_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9UK23,NAGPA_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q96MN2,NALP4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P59047,NALP5_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9H9S0,NANOG_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q15596,NCOA2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6MZP7,LIN54_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q5TKA1,LIN9_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9UPQ0,LIMC1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9UGP4,LIMD1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6P5Q4,LMOD2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9HAT1,LMA1L_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q08AG7,MZT1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9BXJ9,NAA15_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q6N069,NAA16_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q147X3,NAA30_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q93015,NAA80_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q02083,NAAA_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q96MM6,HS12B_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q8N485,LIX1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P0DMV9,HS71B_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O95757,HS74L_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
O75506,HSBP1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
P04792,HSPB1_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q12988,HSPB3_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q9BQS6,HSPB9_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q00056,HXA4_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
Q12905,ILF2_HUMAN,False,False,False,nan,False,False,nan,False,False,nan,To_add,nan,nan,nan
